owner,name,fullName,numberOfStars,country,language
FormidableLabs,webpack-dashboard,FormidableLabs/webpack-dashboard,12654,us,JavaScript
ccgus,fmdb,ccgus/fmdb,12635,us,Objective-C
jgm,pandoc,jgm/pandoc,12601,us,Haskell
minio,minio,minio/minio,12568,us,Go
keon,algorithms,keon/algorithms,12518,us,Python
swagger-api,swagger-ui,swagger-api/swagger-ui,12513,us,JavaScript
airbnb,react-sketchapp,airbnb/react-sketchapp,12285,us,JavaScript
bvaughn,react-virtualized,bvaughn/react-virtualized,12034,us,JavaScript
substack,stream-handbook,substack/stream-handbook,11858,us,JavaScript
jwilm,alacritty,jwilm/alacritty,11792,us,Rust
acdlite,recompose,acdlite/recompose,11761,us,JavaScript
marcuswestin,store.js,marcuswestin/store.js,11637,us,JavaScript
abhishekbanthia,Public-APIs,abhishekbanthia/Public-APIs,11485,us,
Flipboard,react-canvas,Flipboard/react-canvas,11471,us,JavaScript
viccalexander,Chameleon,viccalexander/Chameleon,11402,us,Objective-C
facebook,relay,facebook/relay,11379,us,JavaScript
scottjehl,Respond,scottjehl/Respond,11377,us,JavaScript
facebook,rocksdb,facebook/rocksdb,11373,us,C++
graphql,graphql-js,graphql/graphql-js,11358,us,JavaScript
labstack,echo,labstack/echo,11351,us,Go
leereilly,games,leereilly/games,11333,us,
philipwalton,solved-by-flexbox,philipwalton/solved-by-flexbox,11295,us,JavaScript
marcuswestin,WebViewJavascriptBridge,marcuswestin/WebViewJavascriptBridge,11268,us,Objective-C
jakevdp,PythonDataScienceHandbook,jakevdp/PythonDataScienceHandbook,11220,us,Jupyter Notebook
facebook,folly,facebook/folly,11204,us,C++
geeeeeeeeek,electronic-wechat,geeeeeeeeek/electronic-wechat,11141,us,JavaScript
jessesquires,JSQMessagesViewController,jessesquires/JSQMessagesViewController,11134,us,Objective-C
luanfujun,deep-photo-styletransfer,luanfujun/deep-photo-styletransfer,11071,us,Matlab
jfeinstein10,SlidingMenu,jfeinstein10/SlidingMenu,11066,us,Java
PowerShell,PowerShell,PowerShell/PowerShell,11044,us,C#
kelseyhightower,kubernetes-the-hard-way,kelseyhightower/kubernetes-the-hard-way,11005,us,
jenkinsci,jenkins,jenkinsci/jenkins,10943,us,Java
jmcunningham,AngularJS-Learning,jmcunningham/AngularJS-Learning,10867,us,
loverajoel,jstips,loverajoel/jstips,10857,us,
DrkSephy,es6-cheatsheet,DrkSephy/es6-cheatsheet,10824,us,JavaScript
norvig,pytudes,norvig/pytudes,10797,us,Jupyter Notebook
Microsoft,monaco-editor,Microsoft/monaco-editor,10792,us,JavaScript
yudai,gotty,yudai/gotty,10789,us,Go
zeit,pkg,zeit/pkg,10750,us,JavaScript
magicalpanda,MagicalRecord,magicalpanda/MagicalRecord,10729,us,Objective-C
palantir,blueprint,palantir/blueprint,10660,us,TypeScript
cmusatyalab,openface,cmusatyalab/openface,10585,us,Lua
HubSpot,youmightnotneedjquery,HubSpot/youmightnotneedjquery,10567,us,HTML
goldfire,howler.js,goldfire/howler.js,10549,us,JavaScript
thomaspark,bootswatch,thomaspark/bootswatch,10527,us,JavaScript
bmorelli25,Become-A-Full-Stack-Web-Developer,bmorelli25/Become-A-Full-Stack-Web-Developer,10511,us,
facebook,yoga,facebook/yoga,10455,us,C++
cjwirth,awesome-ios-ui,cjwirth/awesome-ios-ui,10410,us,
robbiehanson,CocoaAsyncSocket,robbiehanson/CocoaAsyncSocket,10378,us,Objective-C
davezuko,react-redux-starter-kit,davezuko/react-redux-starter-kit,10346,us,JavaScript
tpope,vim-pathogen,tpope/vim-pathogen,10334,us,Vim script
petehunt,react-howto,petehunt/react-howto,10316,us,
RestKit,RestKit,RestKit/RestKit,10293,us,Objective-C
FiloSottile,mkcert,FiloSottile/mkcert,10289,us,Go
loopj,android-async-http,loopj/android-async-http,10285,us,Java
facebook,stetho,facebook/stetho,10192,us,Java
trailofbits,algo,trailofbits/algo,10178,us,Python
keen,dashboards,keen/dashboards,10178,us,HTML
necolas,react-native-web,necolas/react-native-web,10166,us,JavaScript
petehunt,webpack-howto,petehunt/webpack-howto,10126,us,JavaScript
channelcat,sanic,channelcat/sanic,10088,us,Python
octocat,Spoon-Knife,octocat/Spoon-Knife,10047,us,HTML
xdissent,ievms,xdissent/ievms,10030,us,Shell
jessepollak,card,jessepollak/card,9988,us,CSS
gdi2290,angular-starter,gdi2290/angular-starter,9982,us,JavaScript
eczarny,spectacle,eczarny/spectacle,9978,us,Objective-C
Microsoft,dotnet,Microsoft/dotnet,9946,us,HTML
mxcl,PromiseKit,mxcl/PromiseKit,9921,us,Swift
hashicorp,vault,hashicorp/vault,9895,us,Go
JakeWharton,ViewPagerIndicator,JakeWharton/ViewPagerIndicator,9875,us,Java
BurntSushi,ripgrep,BurntSushi/ripgrep,9866,us,Rust
ryanoasis,nerd-fonts,ryanoasis/nerd-fonts,9846,us,CSS
philipwalton,flexbugs,philipwalton/flexbugs,9802,us,
joewalnes,websocketd,joewalnes/websocketd,9799,us,Go
tpope,vim-fugitive,tpope/vim-fugitive,9780,us,Vim script
pshihn,rough,pshihn/rough,9747,us,JavaScript
scottjehl,picturefill,scottjehl/picturefill,9716,us,JavaScript
addyosmani,backbone-fundamentals,addyosmani/backbone-fundamentals,9647,us,JavaScript
zyedidia,micro,zyedidia/micro,9630,us,Go
Hacker0x01,hacker101,Hacker0x01/hacker101,9570,us,Ruby
Flipboard,FLEX,Flipboard/FLEX,9561,us,Objective-C
nfarina,homebridge,nfarina/homebridge,9542,us,JavaScript
imathis,octopress,imathis/octopress,9539,us,Ruby
Konloch,bytecode-viewer,Konloch/bytecode-viewer,9533,us,Java
deeplearning4j,deeplearning4j,deeplearning4j/deeplearning4j,9507,us,Java
imakewebthings,waypoints,imakewebthings/waypoints,9439,us,JavaScript
rwaldron,johnny-five,rwaldron/johnny-five,9392,us,JavaScript
philc,vimium,philc/vimium,9368,us,CoffeeScript
mbadolato,iTerm2-Color-Schemes,mbadolato/iTerm2-Color-Schemes,9366,us,Python
facebook,graphql,facebook/graphql,9320,us,Shell
vasanthk,react-bits,vasanthk/react-bits,9313,us,
onivim,oni,onivim/oni,9303,us,TypeScript
karpathy,convnetjs,karpathy/convnetjs,9253,us,JavaScript
StackExchange,Dapper,StackExchange/Dapper,9235,us,C#
Ramotion,animated-tab-bar,Ramotion/animated-tab-bar,9234,us,Swift
dropbox,zxcvbn,dropbox/zxcvbn,9166,us,CoffeeScript
fogleman,primitive,fogleman/primitive,9156,us,Go
metafizzy,isotope,metafizzy/isotope,9149,us,HTML
saltstack,salt,saltstack/salt,9140,us,Python
nodejitsu,node-http-proxy,nodejitsu/node-http-proxy,9138,us,JavaScript
zenorocha,alfred-workflows,zenorocha/alfred-workflows,9085,us,
apple,swift-evolution,apple/swift-evolution,9076,us,JavaScript
nathanmarz,storm,nathanmarz/storm,9073,us,Java
derekparker,delve,derekparker/delve,9020,us,Go
ccampbell,mousetrap,ccampbell/mousetrap,9011,us,JavaScript
Netflix,falcor,Netflix/falcor,8949,us,JavaScript
audreyr,favicon-cheat-sheet,audreyr/favicon-cheat-sheet,8935,us,
basecamp,trix,basecamp/trix,8908,us,CoffeeScript
xmartlabs,Eureka,xmartlabs/Eureka,8893,us,Swift
mperham,sidekiq,mperham/sidekiq,8890,us,Ruby
jaredpalmer,formik,jaredpalmer/formik,8887,us,TypeScript
getify,Functional-Light-JS,getify/Functional-Light-JS,8865,us,JavaScript
eligrey,FileSaver.js,eligrey/FileSaver.js,8859,us,JavaScript
rasbt,python-machine-learning-book,rasbt/python-machine-learning-book,8841,us,Jupyter Notebook
jwilder,nginx-proxy,jwilder/nginx-proxy,8807,us,Python
coryhouse,react-slingshot,coryhouse/react-slingshot,8804,us,JavaScript
Khan,KaTeX,Khan/KaTeX,8785,us,JavaScript
facebook,infer,facebook/infer,8779,us,OCaml
infinitered,reactotron,infinitered/reactotron,8772,us,JavaScript
poteto,hiring-without-whiteboards,poteto/hiring-without-whiteboards,8766,us,JavaScript
Instagram,IGListKit,Instagram/IGListKit,8728,us,Objective-C
fullstackio,FlappySwift,fullstackio/FlappySwift,8707,us,Swift
Microsoft,api-guidelines,Microsoft/api-guidelines,8704,us,
jordansissel,fpm,jordansissel/fpm,8665,us,Ruby
facebook,Shimmer,facebook/Shimmer,8644,us,Objective-C
jbhuang0604,awesome-computer-vision,jbhuang0604/awesome-computer-vision,8614,us,
spf13,cobra,spf13/cobra,8563,us,Go
rupa,z,rupa/z,8548,us,Shell
hangtwenty,dive-into-machine-learning,hangtwenty/dive-into-machine-learning,8536,us,
NVIDIA,FastPhotoStyle,NVIDIA/FastPhotoStyle,8513,us,Python
connors,photon,connors/photon,8511,us,CSS
qrohlf,trianglify,qrohlf/trianglify,8508,us,JavaScript
infinitered,ignite,infinitered/ignite,8490,us,JavaScript
afaqurk,linux-dash,afaqurk/linux-dash,8486,us,JavaScript
howdyai,botkit,howdyai/botkit,8468,us,JavaScript
karpathy,char-rnn,karpathy/char-rnn,8373,us,Lua
facebook,Docusaurus,facebook/Docusaurus,8363,us,JavaScript
auth0,node-jsonwebtoken,auth0/node-jsonwebtoken,8360,us,JavaScript
ianstormtaylor,slate,ianstormtaylor/slate,8343,us,JavaScript
Ramotion,folding-cell,Ramotion/folding-cell,8337,us,Swift
hacksalot,HackMyResume,hacksalot/HackMyResume,8331,us,JavaScript
kennethreitz,requests-html,kennethreitz/requests-html,8303,us,HTML
apple,foundationdb,apple/foundationdb,8251,us,C++
twitter,twemoji,twitter/twemoji,8221,us,JavaScript
Microsoft,napajs,Microsoft/napajs,8221,us,C++
HubSpot,offline,HubSpot/offline,8217,us,CSS
twitter,twemproxy,twitter/twemproxy,8197,us,C
nfl,react-helmet,nfl/react-helmet,8170,us,JavaScript
yahoo,react-intl,yahoo/react-intl,8122,us,JavaScript
greensock,GreenSock-JS,greensock/GreenSock-JS,8117,us,JavaScript
dangrossman,daterangepicker,dangrossman/daterangepicker,8096,us,JavaScript
airbnb,react-dates,airbnb/react-dates,8083,us,JavaScript
senchalabs,connect,senchalabs/connect,8072,us,JavaScript
HubSpot,tether,HubSpot/tether,8052,us,JavaScript
brave,browser-laptop,brave/browser-laptop,8031,us,JavaScript
rosarior,awesome-django,rosarior/awesome-django,7990,us,Makefile
facebook,SocketRocket,facebook/SocketRocket,7975,us,Objective-C
mozilla,BrowserQuest,mozilla/BrowserQuest,7940,us,JavaScript
wting,autojump,wting/autojump,7932,us,Python
AHAAAAAAA,PokemonGo-Map,AHAAAAAAA/PokemonGo-Map,7925,us,
hashicorp,packer,hashicorp/packer,7923,us,Go
FredrikNoren,ungit,FredrikNoren/ungit,7913,us,JavaScript
umano,AndroidSlidingUpPanel,umano/AndroidSlidingUpPanel,7876,us,Java
git-up,GitUp,git-up/GitUp,7872,us,C
facebook,nuclide,facebook/nuclide,7843,us,JavaScript
HannahMitt,HomeMirror,HannahMitt/HomeMirror,7826,us,Java
geeeeeeeeek,git-recipes,geeeeeeeeek/git-recipes,7821,us,
JakeWharton,RxBinding,JakeWharton/RxBinding,7817,us,Java
dinedal,textql,dinedal/textql,7802,us,Go
warner,magic-wormhole,warner/magic-wormhole,7798,us,Python
Grouper,FlatUIKit,Grouper/FlatUIKit,7795,us,Objective-C
FineUploader,fine-uploader,FineUploader/fine-uploader,7774,us,JavaScript
facebook,react-devtools,facebook/react-devtools,7765,us,JavaScript
facebook,zstd,facebook/zstd,7728,us,C
audreyr,cookiecutter,audreyr/cookiecutter,7702,us,Python
javan,whenever,javan/whenever,7688,us,Ruby
Semantic-Org,Semantic-UI-React,Semantic-Org/Semantic-UI-React,7665,us,JavaScript
chjj,blessed,chjj/blessed,7650,us,JavaScript
tgriesser,knex,tgriesser/knex,7643,us,JavaScript
carlhuda,janus,carlhuda/janus,7595,us,Vim script
mozilla,DeepSpeech,mozilla/DeepSpeech,7593,us,C++
vahidk,EffectiveTensorflow,vahidk/EffectiveTensorflow,7579,us,
dennybritz,reinforcement-learning,dennybritz/reinforcement-learning,7568,us,Jupyter Notebook
gnachman,iTerm2,gnachman/iTerm2,7560,us,Objective-C
reactioncommerce,reaction,reactioncommerce/reaction,7558,us,JavaScript
dthree,cash,dthree/cash,7557,us,JavaScript
swagger-api,swagger-codegen,swagger-api/swagger-codegen,7546,us,HTML
Nickersoft,push.js,Nickersoft/push.js,7546,us,JavaScript
andlabs,libui,andlabs/libui,7529,us,C
vlucas,phpdotenv,vlucas/phpdotenv,7513,us,PHP
snapappointments,bootstrap-select,snapappointments/bootstrap-select,7495,us,JavaScript
desandro,imagesloaded,desandro/imagesloaded,7484,us,JavaScript
gotwarlost,istanbul,gotwarlost/istanbul,7430,us,JavaScript
lra,mackup,lra/mackup,7419,us,Python
mnielsen,neural-networks-and-deep-learning,mnielsen/neural-networks-and-deep-learning,7362,us,Python
brannondorsey,wifi-cracking,brannondorsey/wifi-cracking,7361,us,
mailcheck,mailcheck,mailcheck/mailcheck,7329,us,JavaScript
indexzero,http-server,indexzero/http-server,7325,us,JavaScript
Microsoft,ChakraCore,Microsoft/ChakraCore,7312,us,JavaScript
aspnet,Home,aspnet/Home,7302,us,
JakeWharton,ActionBarSherlock,JakeWharton/ActionBarSherlock,7300,us,Java
SignalR,SignalR,SignalR/SignalR,7293,us,C#
kkga,spacegray,kkga/spacegray,7292,us,JavaScript
apple,turicreate,apple/turicreate,7271,us,C++
cjbarber,ToolsOfTheTrade,cjbarber/ToolsOfTheTrade,7257,us,
matterport,Mask_RCNN,matterport/Mask_RCNN,7230,us,Python
cypress-io,cypress,cypress-io/cypress,7212,us,CoffeeScript
romaonthego,RESideMenu,romaonthego/RESideMenu,7207,us,Objective-C
octalmage,robotjs,octalmage/robotjs,7186,us,C
zeit,micro,zeit/micro,7135,us,JavaScript
hwdsl2,setup-ipsec-vpn,hwdsl2/setup-ipsec-vpn,7130,us,Shell
CEWendel,SWTableViewCell,CEWendel/SWTableViewCell,7120,us,Objective-C
addyosmani,critical,addyosmani/critical,7057,us,JavaScript
mdo,code-guide,mdo/code-guide,7021,us,HTML
facebook,watchman,facebook/watchman,7004,us,C++
eduardolundgren,tracking.js,eduardolundgren/tracking.js,6998,us,JavaScript
SimulatedGREG,electron-vue,SimulatedGREG/electron-vue,6983,us,JavaScript
xetorthio,jedis,xetorthio/jedis,6982,us,Java
facebook,chisel,facebook/chisel,6981,us,Python
chiphuyen,stanford-tensorflow-tutorials,chiphuyen/stanford-tensorflow-tutorials,6978,us,Python
jigish,slate,jigish/slate,6978,us,Objective-C
dbcli,pgcli,dbcli/pgcli,6970,us,Python
michaelvillar,dynamics.js,michaelvillar/dynamics.js,6940,us,CoffeeScript
typekit,webfontloader,typekit/webfontloader,6925,us,JavaScript
segmentio,metalsmith,segmentio/metalsmith,6902,us,JavaScript
sivel,speedtest-cli,sivel/speedtest-cli,6896,us,Python
stympy,faker,stympy/faker,6891,us,Ruby
FormidableLabs,spectacle,FormidableLabs/spectacle,6879,us,JavaScript
sferik,rails_admin,sferik/rails_admin,6873,us,Ruby
leemunroe,responsive-html-email-template,leemunroe/responsive-html-email-template,6871,us,HTML
mono,mono,mono/mono,6857,us,C#
apiaryio,api-blueprint,apiaryio/api-blueprint,6854,us,
codeguy,php-the-right-way,codeguy/php-the-right-way,6850,us,CSS
aws,aws-cli,aws/aws-cli,6842,us,Python
zurb,foundation-emails,zurb/foundation-emails,6823,us,HTML
jverdi,JVFloatLabeledTextField,jverdi/JVFloatLabeledTextField,6804,us,Objective-C
the-control-group,voyager,the-control-group/voyager,6792,us,PHP
Flipboard,FLAnimatedImage,Flipboard/FLAnimatedImage,6788,us,Objective-C
lokesh,color-thief,lokesh/color-thief,6784,us,JavaScript
nock,nock,nock/nock,6770,us,JavaScript
rethinkdb,horizon,rethinkdb/horizon,6754,us,JavaScript
motdotla,dotenv,motdotla/dotenv,6746,us,JavaScript
Netflix,SimianArmy,Netflix/SimianArmy,6729,us,Java
thebird,Swipe,thebird/Swipe,6720,us,JavaScript
facebook,xctool,facebook/xctool,6717,us,Objective-C
tonymillion,Reachability,tonymillion/Reachability,6713,us,Objective-C
iBotPeaches,Apktool,iBotPeaches/Apktool,6675,us,Java
mutualmobile,MMDrawerController,mutualmobile/MMDrawerController,6674,us,Objective-C
witheve,Eve,witheve/Eve,6671,us,TypeScript
mattboldt,typed.js,mattboldt/typed.js,6670,us,JavaScript
Microsoft,vscode-tips-and-tricks,Microsoft/vscode-tips-and-tricks,6668,us,
bnb,awesome-hyper,bnb/awesome-hyper,6668,us,
Microsoft,WSL,Microsoft/WSL,6664,us,
coreybutler,nvm-windows,coreybutler/nvm-windows,6663,us,Go
novus,nvd3,novus/nvd3,6647,us,JavaScript
twitter,finagle,twitter/finagle,6641,us,Scala
flightjs,flight,flightjs/flight,6638,us,JavaScript
