owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
graphific,DeepDreamVideo,graphific/DeepDreamVideo,1909,"Stockholm, Sweden",se,"Python,Shell",Python,226,https://api.github.com/users/graphific,https://api.github.com/repos/graphific/DeepDreamVideo/languages,https://api.github.com/repos/graphific/DeepDreamVideo/contributors
nmattisson,DropdownMenu,nmattisson/DropdownMenu,1896,"MalmÌ¦, Sweden",se,"Objective-C,Ruby",Objective-C,48,https://api.github.com/users/nmattisson,https://api.github.com/repos/nmattisson/DropdownMenu/languages,https://api.github.com/repos/nmattisson/DropdownMenu/contributors
marmelroy,Localize-Swift,marmelroy/Localize-Swift,1888,"Stockholm, Sweden",se,"Swift,Ruby,Shell,Objective-C",Swift,289,https://api.github.com/users/marmelroy,https://api.github.com/repos/marmelroy/Localize-Swift/languages,https://api.github.com/repos/marmelroy/Localize-Swift/contributors
alexdrone,Render,alexdrone/Render,1866,"Stockholm, Sweden",se,"Swift,Objective-C,C,Objective-C++,JavaScript,Ruby,CSS,HTML,Python,Shell",Swift,841,https://api.github.com/users/alexdrone,https://api.github.com/repos/alexdrone/Render/languages,https://api.github.com/repos/alexdrone/Render/contributors
cake-build,cake,cake-build/cake,1852,"Stockholm, Sweden",se,"C#,PowerShell,Shell,CoffeeScript",C#,2500,https://api.github.com/users/cake-build,https://api.github.com/repos/cake-build/cake/languages,https://api.github.com/repos/cake-build/cake/contributors
spotify,HubFramework,spotify/HubFramework,1845,"Stockholm, Sweden",se,"Objective-C,Ruby,Swift,Shell,C,Makefile",Objective-C,2222,https://api.github.com/users/spotify,https://api.github.com/repos/spotify/HubFramework/languages,https://api.github.com/repos/spotify/HubFramework/contributors
pakerfeldt,android-viewflow,pakerfeldt/android-viewflow,1841,"Stockholm, Sweden",se,Java,Java,220,https://api.github.com/users/pakerfeldt,https://api.github.com/repos/pakerfeldt/android-viewflow/languages,https://api.github.com/repos/pakerfeldt/android-viewflow/contributors
oblador,react-native-progress,oblador/react-native-progress,1839,"Stockholm, Sweden",se,"JavaScript,Objective-C,Python,Java",JavaScript,207,https://api.github.com/users/oblador,https://api.github.com/repos/oblador/react-native-progress/languages,https://api.github.com/repos/oblador/react-native-progress/contributors
oblador,react-native-lightbox,oblador/react-native-lightbox,1811,"Stockholm, Sweden",se,"JavaScript,Objective-C,Python,Java",JavaScript,63,https://api.github.com/users/oblador,https://api.github.com/repos/oblador/react-native-lightbox/languages,https://api.github.com/repos/oblador/react-native-lightbox/contributors
danmar,cppcheck,danmar/cppcheck,1799,"Sweden, Stockholm",se,"C++,Python,C,Makefile,Shell,CMake,HTML,QMake,C#,Batchfile,CSS",C++,18477,https://api.github.com/users/danmar,https://api.github.com/repos/danmar/cppcheck/languages,https://api.github.com/repos/danmar/cppcheck/contributors
schteppe,p2.js,schteppe/p2.js,1793,"Stockholm, Sweden",se,"JavaScript,CSS,HTML",JavaScript,1387,https://api.github.com/users/schteppe,https://api.github.com/repos/schteppe/p2.js/languages,https://api.github.com/repos/schteppe/p2.js/contributors
alexdrone,ios-fontawesome,alexdrone/ios-fontawesome,1766,"Stockholm, Sweden",se,"Objective-C,Swift,Ruby",Objective-C,74,https://api.github.com/users/alexdrone,https://api.github.com/repos/alexdrone/ios-fontawesome/languages,https://api.github.com/repos/alexdrone/ios-fontawesome/contributors
suprb,Nested,suprb/Nested,1758,Sweden,se,"JavaScript,CSS",JavaScript,40,https://api.github.com/users/suprb,https://api.github.com/repos/suprb/Nested/languages,https://api.github.com/repos/suprb/Nested/contributors
johang,btfs,johang/btfs,1739,"Lund, Sweden",se,"C++,Python,Shell,M4,Makefile",C++,240,https://api.github.com/users/johang,https://api.github.com/repos/johang/btfs/languages,https://api.github.com/repos/johang/btfs/contributors
deepsweet,hocs,deepsweet/hocs,1676,"Stockholm, Sweden",se,"JavaScript,HTML",JavaScript,378,https://api.github.com/users/deepsweet,https://api.github.com/repos/deepsweet/hocs/languages,https://api.github.com/repos/deepsweet/hocs/contributors
hakimel,Avgrund,hakimel/Avgrund,1643,"Stockholm, Sweden",se,"HTML,CSS,JavaScript",HTML,19,https://api.github.com/users/hakimel,https://api.github.com/repos/hakimel/Avgrund/languages,https://api.github.com/repos/hakimel/Avgrund/contributors
spotify,docker-maven-plugin,spotify/docker-maven-plugin,1637,"Stockholm, Sweden",se,Java,Java,1000,https://api.github.com/users/spotify,https://api.github.com/repos/spotify/docker-maven-plugin/languages,https://api.github.com/repos/spotify/docker-maven-plugin/contributors
robovm,robovm,robovm/robovm,1612,Sweden,se,"Java,C++,C,Shell,Assembly,LLVM,XSLT,CMake,HTML,Objective-C,Ruby,AppleScript",Java,2923,https://api.github.com/users/robovm,https://api.github.com/repos/robovm/robovm/languages,https://api.github.com/repos/robovm/robovm/contributors
rvirding,lfe,rvirding/lfe,1611,"Stockholm, Sweden",se,"Erlang,LFE,Emacs Lisp,Shell,Makefile,C",Erlang,1074,https://api.github.com/users/rvirding,https://api.github.com/repos/rvirding/lfe/languages,https://api.github.com/repos/rvirding/lfe/contributors
marmelroy,Interpolate,marmelroy/Interpolate,1602,"Stockholm, Sweden",se,"Swift,Ruby,Shell,Objective-C",Swift,207,https://api.github.com/users/marmelroy,https://api.github.com/repos/marmelroy/Interpolate/languages,https://api.github.com/repos/marmelroy/Interpolate/contributors
