owner,name,fullName,numberOfStars,country,language
ChrisKnott,Eel,ChrisKnott/Eel,2141,gb,Python
vitch,jScrollPane,vitch/jScrollPane,2139,gb,JavaScript
EyalAr,lwip,EyalAr/lwip,2136,gb,C
balysv,material-ripple,balysv/material-ripple,2129,gb,Java
quii,learn-go-with-tests,quii/learn-go-with-tests,2129,gb,Go
chrisbanes,philm,chrisbanes/philm,2117,gb,Java
hectahertz,react-native-typography,hectahertz/react-native-typography,2107,gb,JavaScript
TonicArtos,SuperSLiM,TonicArtos/SuperSLiM,2106,gb,Kotlin
shoreditch-ops,artillery,shoreditch-ops/artillery,2104,gb,JavaScript
gaearon,react-makes-you-sad,gaearon/react-makes-you-sad,2103,gb,Makefile
raspberrypi,documentation,raspberrypi/documentation,2095,gb,Python
markevans,dragonfly,markevans/dragonfly,2077,gb,Ruby
etianen,django-reversion,etianen/django-reversion,2066,gb,Python
marceljuenemann,angular-drag-and-drop-lists,marceljuenemann/angular-drag-and-drop-lists,2066,gb,JavaScript
mgravell,protobuf-net,mgravell/protobuf-net,2064,gb,JavaScript
louthy,language-ext,louthy/language-ext,2062,gb,C#
jshjohnson,Choices,jshjohnson/Choices,2062,gb,JavaScript
vector-im,riot-web,vector-im/riot-web,2056,gb,JavaScript
jaz303,tipsy,jaz303/tipsy,2053,gb,JavaScript
deepmind,dnc,deepmind/dnc,2052,gb,Python
enkidevs,commit,enkidevs/commit,2031,gb,
thoughtbot,shoulda,thoughtbot/shoulda,2023,gb,Ruby
qTip2,qTip2,qTip2/qTip2,2010,gb,JavaScript
jorgebastida,gordon,jorgebastida/gordon,2009,gb,Python
jgilfelt,android-sqlite-asset-helper,jgilfelt/android-sqlite-asset-helper,1993,gb,Java
nicklockwood,iVersion,nicklockwood/iVersion,1985,gb,Objective-C
thoughtbot,capybara-webkit,thoughtbot/capybara-webkit,1978,gb,Ruby
danwrong,restler,danwrong/restler,1975,gb,JavaScript
mrdavidlaing,javascript-koans,mrdavidlaing/javascript-koans,1970,gb,JavaScript
shinydevelopment,SimulatorStatusMagic,shinydevelopment/SimulatorStatusMagic,1957,gb,Objective-C
j4mie,idiorm,j4mie/idiorm,1951,gb,PHP
alexanderGugel,ied,alexanderGugel/ied,1950,gb,JavaScript
MicheleBertoli,react-fix-it,MicheleBertoli/react-fix-it,1939,gb,JavaScript
umpox,TinyEditor,umpox/TinyEditor,1934,gb,HTML
1602,jugglingdb,1602/jugglingdb,1933,gb,JavaScript
lukehaas,RegexHub,lukehaas/RegexHub,1928,gb,JavaScript
stonesam92,ChitChat,stonesam92/ChitChat,1927,gb,Objective-C
daviddrysdale,python-phonenumbers,daviddrysdale/python-phonenumbers,1919,gb,Python
web3j,web3j,web3j/web3j,1917,gb,Java
jimeh,git-aware-prompt,jimeh/git-aware-prompt,1917,gb,Shell
caolan,nodeunit,caolan/nodeunit,1917,gb,JavaScript
jgrahamc,httpdiff,jgrahamc/httpdiff,1916,gb,Go
lyst,lightfm,lyst/lightfm,1903,gb,Python
ianmiell,shutit,ianmiell/shutit,1898,gb,Python
thoughtbot,rcm,thoughtbot/rcm,1893,gb,Perl
KieronQuinn,PersistentSearch,KieronQuinn/PersistentSearch,1887,gb,Java
improbable-eng,thanos,improbable-eng/thanos,1881,gb,Go
piotrmurach,tty,piotrmurach/tty,1880,gb,Ruby
PaulLeCam,react-leaflet,PaulLeCam/react-leaflet,1878,gb,JavaScript
soulwire,fit.js,soulwire/fit.js,1875,gb,JavaScript
allmarkedup,purl,allmarkedup/purl,1867,gb,JavaScript
eliotsykes,rspec-rails-examples,eliotsykes/rspec-rails-examples,1863,gb,Ruby
jetstack,kube-lego,jetstack/kube-lego,1861,gb,Go
RomainPiel,Shimmer-android,RomainPiel/Shimmer-android,1856,gb,Java
gontovnik,DGRunkeeperSwitch,gontovnik/DGRunkeeperSwitch,1853,gb,Swift
tumtumtum,StreamingKit,tumtumtum/StreamingKit,1849,gb,Objective-C
hitherejoe,Android-Boilerplate,hitherejoe/Android-Boilerplate,1845,gb,Java
Krupen,FabulousFilter,Krupen/FabulousFilter,1843,gb,Java
reinforceio,tensorforce,reinforceio/tensorforce,1842,gb,Python
dwyl,english-words,dwyl/english-words,1836,gb,Python
inikulin,parse5,inikulin/parse5,1835,gb,JavaScript
jetstack,cert-manager,jetstack/cert-manager,1830,gb,Go
squaremo,amqp.node,squaremo/amqp.node,1829,gb,JavaScript
detro,ghostdriver,detro/ghostdriver,1828,gb,Java
cuemacro,finmarketpy,cuemacro/finmarketpy,1827,gb,Python
henriquea,minigrid,henriquea/minigrid,1824,gb,JavaScript
FlexMonkey,Filterpedia,FlexMonkey/Filterpedia,1817,gb,Swift
JoelOtter,kajero,JoelOtter/kajero,1811,gb,JavaScript
fb55,htmlparser2,fb55/htmlparser2,1809,gb,JavaScript
dli,paint,dli/paint,1805,gb,JavaScript
MattWilcox,Adaptive-Images,MattWilcox/Adaptive-Images,1799,gb,HTML
gilbitron,Raneto,gilbitron/Raneto,1798,gb,JavaScript
alskipp,ASValueTrackingSlider,alskipp/ASValueTrackingSlider,1779,gb,Objective-C
weavejester,hiccup,weavejester/hiccup,1779,gb,Clojure
Zulko,eagle.js,Zulko/eagle.js,1772,gb,Vue
wakaleo,game-of-life,wakaleo/game-of-life,1768,gb,HTML
thoughtbot,gitsh,thoughtbot/gitsh,1767,gb,Ruby
jamesroutley,write-a-hash-table,jamesroutley/write-a-hash-table,1761,gb,
cliftonc,calipso,cliftonc/calipso,1754,gb,JavaScript
thoughtbot,scenic,thoughtbot/scenic,1750,gb,Ruby
pablojim,highcharts-ng,pablojim/highcharts-ng,1749,gb,JavaScript
RevillWeb,img-2,RevillWeb/img-2,1744,gb,HTML
boramalper,magnetico,boramalper/magnetico,1742,gb,Python
johnno1962,Xtrace,johnno1962/Xtrace,1734,gb,Objective-C++
whomwah,qlstephen,whomwah/qlstephen,1731,gb,Objective-C
rowanmanning,joblint,rowanmanning/joblint,1727,gb,JavaScript
remy,mit-license,remy/mit-license,1720,gb,CSS
nhachicha,SnappyDB,nhachicha/SnappyDB,1693,gb,HTML
gcushen,hugo-academic,gcushen/hugo-academic,1678,gb,HTML
gontovnik,DGActivityIndicatorView,gontovnik/DGActivityIndicatorView,1673,gb,Objective-C
arachnys,athenapdf,arachnys/athenapdf,1667,gb,Go
cristicbz,rust-doom,cristicbz/rust-doom,1665,gb,Rust
jamesdbloom,mockserver,jamesdbloom/mockserver,1657,gb,Java
improbable-eng,grpc-web,improbable-eng/grpc-web,1657,gb,TypeScript
Antaris,RazorEngine,Antaris/RazorEngine,1657,gb,C#
nakiostudio,EasyPeasy,nakiostudio/EasyPeasy,1654,gb,Swift
ctrlplusb,react-universally,ctrlplusb/react-universally,1651,gb,JavaScript
quantmind,pulsar,quantmind/pulsar,1649,gb,Python
RomainPiel,Titanic,RomainPiel/Titanic,1648,gb,Java
athkalia,Just-Another-Android-App,athkalia/Just-Another-Android-App,1647,gb,Java
1602,compound,1602/compound,1642,gb,JavaScript
euvl,vue-js-modal,euvl/vue-js-modal,1638,gb,Vue
Hexxeh,rpi-update,Hexxeh/rpi-update,1625,gb,Shell
stevegraham,slanger,stevegraham/slanger,1615,gb,Ruby
sergdort,CleanArchitectureRxSwift,sergdort/CleanArchitectureRxSwift,1613,gb,Swift
wimagguc,ios-custom-alertview,wimagguc/ios-custom-alertview,1612,gb,Objective-C
shashank88,system_design,shashank88/system_design,1610,gb,
imWildCat,scylla,imWildCat/scylla,1600,gb,Python
