owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
hashicorp,vagrant,hashicorp/vagrant,17126,"San Francisco, CA",us,"Ruby,HTML,PowerShell,CSS,Shell,JavaScript,Makefile,Emacs Lisp,Vim script",Ruby,11403,https://api.github.com/users/hashicorp,https://api.github.com/repos/hashicorp/vagrant/languages,https://api.github.com/repos/hashicorp/vagrant/contributors
jiahaog,nativefier,jiahaog/nativefier,16583,San Francisco,us,"JavaScript,Shell,Dockerfile,CSS,HTML",JavaScript,858,https://api.github.com/users/jiahaog,https://api.github.com/repos/jiahaog/nativefier/languages,https://api.github.com/repos/jiahaog/nativefier/contributors
defunkt,jquery-pjax,defunkt/jquery-pjax,16066,San Francisco,us,"JavaScript,HTML,Ruby,Shell",JavaScript,608,https://api.github.com/users/defunkt,https://api.github.com/repos/defunkt/jquery-pjax/languages,https://api.github.com/repos/defunkt/jquery-pjax/contributors
segmentio,nightmare,segmentio/nightmare,16039,"San Francisco, CA",us,"JavaScript,Shell,Makefile,CSS",JavaScript,1087,https://api.github.com/users/segmentio,https://api.github.com/repos/segmentio/nightmare/languages,https://api.github.com/repos/segmentio/nightmare/contributors
drone,drone,drone/drone,15364,"San Francisco, CA",us,"Go,Shell,PLSQL,Dockerfile,SQLPL",Go,3351,https://api.github.com/users/drone,https://api.github.com/repos/drone/drone/languages,https://api.github.com/repos/drone/drone/contributors
twitter,typeahead.js,twitter/typeahead.js,15341,"San Francisco, CA",us,"JavaScript,HTML,Shell",JavaScript,694,https://api.github.com/users/twitter,https://api.github.com/repos/twitter/typeahead.js/languages,https://api.github.com/repos/twitter/typeahead.js/contributors
Marak,faker.js,Marak/faker.js,15262,"New York City, New York",us,"JavaScript,HTML,CoffeeScript",JavaScript,952,https://api.github.com/users/Marak,https://api.github.com/repos/Marak/faker.js/languages,https://api.github.com/repos/Marak/faker.js/contributors
julianshapiro,velocity,julianshapiro/velocity,15042,San Francisco,us,"JavaScript,TypeScript,CSS,HTML",JavaScript,989,https://api.github.com/users/julianshapiro,https://api.github.com/repos/julianshapiro/velocity/languages,https://api.github.com/repos/julianshapiro/velocity/contributors
fffaraz,awesome-cpp,fffaraz/awesome-cpp,14983,United States,us,,,1043,https://api.github.com/users/fffaraz,https://api.github.com/repos/fffaraz/awesome-cpp/languages,https://api.github.com/repos/fffaraz/awesome-cpp/contributors
airbnb,enzyme,airbnb/enzyme,14923,San Francisco,us,"JavaScript,Shell",JavaScript,1503,https://api.github.com/users/airbnb,https://api.github.com/repos/airbnb/enzyme/languages,https://api.github.com/repos/airbnb/enzyme/contributors
jdg,MBProgressHUD,jdg/MBProgressHUD,14745,"Dallas, TX",us,"Objective-C,Ruby",Objective-C,711,https://api.github.com/users/jdg,https://api.github.com/repos/jdg/MBProgressHUD/languages,https://api.github.com/repos/jdg/MBProgressHUD/contributors
airbnb,lottie-ios,airbnb/lottie-ios,14639,San Francisco,us,"Objective-C,Swift,Ruby,JavaScript",Objective-C,629,https://api.github.com/users/airbnb,https://api.github.com/repos/airbnb/lottie-ios/languages,https://api.github.com/repos/airbnb/lottie-ios/contributors
twbs,ratchet,twbs/ratchet,14335,San Francisco,us,"CSS,JavaScript,HTML",CSS,1501,https://api.github.com/users/twbs,https://api.github.com/repos/twbs/ratchet/languages,https://api.github.com/repos/twbs/ratchet/contributors
kriskowal,q,kriskowal/q,14334,"San Francisco Bay Area, CA, USA",us,"JavaScript,CSS,HTML",JavaScript,994,https://api.github.com/users/kriskowal,https://api.github.com/repos/kriskowal/q/languages,https://api.github.com/repos/kriskowal/q/contributors
designmodo,Flat-UI,designmodo/Flat-UI,14145,New York,us,"CSS,JavaScript,HTML",CSS,337,https://api.github.com/users/designmodo,https://api.github.com/repos/designmodo/Flat-UI/languages,https://api.github.com/repos/designmodo/Flat-UI/contributors
influxdata,influxdb,influxdata/influxdb,14140,"San Francisco, CA",us,"Go,Python,Shell,Ruby,Dockerfile",Go,14022,https://api.github.com/users/influxdata,https://api.github.com/repos/influxdata/influxdb/languages,https://api.github.com/repos/influxdata/influxdb/contributors
wsargent,docker-cheat-sheet,wsargent/docker-cheat-sheet,14130,San Francisco,us,,,488,https://api.github.com/users/wsargent,https://api.github.com/repos/wsargent/docker-cheat-sheet/languages,https://api.github.com/repos/wsargent/docker-cheat-sheet/contributors
danielmiessler,SecLists,danielmiessler/SecLists,14097,"San Francisco, California",us,"PHP,ASP,Shell,Perl,Java,ColdFusion,Python,HTML,Hack",PHP,626,https://api.github.com/users/danielmiessler,https://api.github.com/repos/danielmiessler/SecLists/languages,https://api.github.com/repos/danielmiessler/SecLists/contributors
afollestad,material-dialogs,afollestad/material-dialogs,14043,"San Francisco, CA",us,Kotlin,Kotlin,1700,https://api.github.com/users/afollestad,https://api.github.com/repos/afollestad/material-dialogs/languages,https://api.github.com/repos/afollestad/material-dialogs/contributors
madrobby,zepto,madrobby/zepto,13977,"Philadelphia, PA",us,"HTML,JavaScript,CoffeeScript,CSS,Shell,Awk",HTML,1615,https://api.github.com/users/madrobby,https://api.github.com/repos/madrobby/zepto/languages,https://api.github.com/repos/madrobby/zepto/contributors
wycats,handlebars.js,wycats/handlebars.js,13653,San Francisco,us,"JavaScript,HTML,Lex,Yacc,Ruby",JavaScript,1797,https://api.github.com/users/wycats,https://api.github.com/repos/wycats/handlebars.js/languages,https://api.github.com/repos/wycats/handlebars.js/contributors
github,hub,github/hub,13461,"San Francisco, CA",us,"Go,Gherkin,Shell,Ruby,Batchfile,Makefile",Go,2763,https://api.github.com/users/github,https://api.github.com/repos/github/hub/languages,https://api.github.com/repos/github/hub/contributors
rapid7,metasploit-framework,rapid7/metasploit-framework,13284,"Boston, MA",us,"Ruby,C,Python,JavaScript,PowerShell,Assembly,HTML,Shell,Objective-C,CSS,C++,Visual Basic,PostScript,PHP,Dockerfile,Batchfile,AngelScript,Makefile,DIGITAL Command Language",Ruby,48189,https://api.github.com/users/rapid7,https://api.github.com/repos/rapid7/metasploit-framework/languages,https://api.github.com/repos/rapid7/metasploit-framework/contributors
hashicorp,consul,hashicorp/consul,13229,"San Francisco, CA",us,"Go,JavaScript,HTML,CSS,Shell,Gherkin,HCL,Makefile,Ruby,Dockerfile",Go,8953,https://api.github.com/users/hashicorp,https://api.github.com/repos/hashicorp/consul/languages,https://api.github.com/repos/hashicorp/consul/contributors
hashicorp,terraform,hashicorp/terraform,13199,"San Francisco, CA",us,"Go,HCL,Shell,HTML,Makefile,Ruby,Dockerfile",Go,21742,https://api.github.com/users/hashicorp,https://api.github.com/repos/hashicorp/terraform/languages,https://api.github.com/repos/hashicorp/terraform/contributors
airbnb,lottie-web,airbnb/lottie-web,13126,San Francisco,us,"JavaScript,HTML",JavaScript,1823,https://api.github.com/users/airbnb,https://api.github.com/repos/airbnb/lottie-web/languages,https://api.github.com/repos/airbnb/lottie-web/contributors
ionic-team,ionicons,ionic-team/ionicons,12981,"Madison, Boston",us,"HTML,CSS,TypeScript,Python,JavaScript",HTML,370,https://api.github.com/users/ionic-team,https://api.github.com/repos/ionic-team/ionicons/languages,https://api.github.com/repos/ionic-team/ionicons/contributors
tuvtran,project-based-learning,tuvtran/project-based-learning,12910,"Philadelphia, Pennsylvania",us,,,434,https://api.github.com/users/tuvtran,https://api.github.com/repos/tuvtran/project-based-learning/languages,https://api.github.com/repos/tuvtran/project-based-learning/contributors
twbs,bootstrap-sass,twbs/bootstrap-sass,12682,San Francisco,us,"Ruby,CSS,HTML,JavaScript,Shell",Ruby,1112,https://api.github.com/users/twbs,https://api.github.com/repos/twbs/bootstrap-sass/languages,https://api.github.com/repos/twbs/bootstrap-sass/contributors
keon,algorithms,keon/algorithms,12518,San Francisco,us,Python,Python,857,https://api.github.com/users/keon,https://api.github.com/repos/keon/algorithms/languages,https://api.github.com/repos/keon/algorithms/contributors
swagger-api,swagger-ui,swagger-api/swagger-ui,12513,"Boston, MA",us,"JavaScript,CSS,HTML,Shell,Dockerfile",JavaScript,4013,https://api.github.com/users/swagger-api,https://api.github.com/repos/swagger-api/swagger-ui/languages,https://api.github.com/repos/swagger-api/swagger-ui/contributors
airbnb,react-sketchapp,airbnb/react-sketchapp,12285,San Francisco,us,JavaScript,JavaScript,664,https://api.github.com/users/airbnb,https://api.github.com/repos/airbnb/react-sketchapp/languages,https://api.github.com/repos/airbnb/react-sketchapp/contributors
marcuswestin,store.js,marcuswestin/store.js,11637,"New York, NY",us,"JavaScript,Shell,Makefile",JavaScript,498,https://api.github.com/users/marcuswestin,https://api.github.com/repos/marcuswestin/store.js/languages,https://api.github.com/repos/marcuswestin/store.js/contributors
viccalexander,Chameleon,viccalexander/Chameleon,11402,"San Francisco, CA",us,"Objective-C,Swift,Ruby",Objective-C,442,https://api.github.com/users/viccalexander,https://api.github.com/repos/viccalexander/Chameleon/languages,https://api.github.com/repos/viccalexander/Chameleon/contributors
leereilly,games,leereilly/games,11333,"San Francisco, CA",us,,,748,https://api.github.com/users/leereilly,https://api.github.com/repos/leereilly/games/languages,https://api.github.com/repos/leereilly/games/contributors
philipwalton,solved-by-flexbox,philipwalton/solved-by-flexbox,11295,"San Francisco, CA",us,"JavaScript,CSS,HTML",JavaScript,454,https://api.github.com/users/philipwalton,https://api.github.com/repos/philipwalton/solved-by-flexbox/languages,https://api.github.com/repos/philipwalton/solved-by-flexbox/contributors
marcuswestin,WebViewJavascriptBridge,marcuswestin/WebViewJavascriptBridge,11268,"New York, NY",us,"Objective-C,Shell,Swift,HTML,Ruby,Makefile,C",Objective-C,563,https://api.github.com/users/marcuswestin,https://api.github.com/repos/marcuswestin/WebViewJavascriptBridge/languages,https://api.github.com/repos/marcuswestin/WebViewJavascriptBridge/contributors
jfeinstein10,SlidingMenu,jfeinstein10/SlidingMenu,11066,"New York, NY",us,"Java,Groovy",Java,436,https://api.github.com/users/jfeinstein10,https://api.github.com/repos/jfeinstein10/SlidingMenu/languages,https://api.github.com/repos/jfeinstein10/SlidingMenu/contributors
loverajoel,jstips,loverajoel/jstips,10857,New York,us,,,506,https://api.github.com/users/loverajoel,https://api.github.com/repos/loverajoel/jstips/languages,https://api.github.com/repos/loverajoel/jstips/contributors
DrkSephy,es6-cheatsheet,DrkSephy/es6-cheatsheet,10824,New York City,us,JavaScript,JavaScript,254,https://api.github.com/users/DrkSephy,https://api.github.com/repos/DrkSephy/es6-cheatsheet/languages,https://api.github.com/repos/DrkSephy/es6-cheatsheet/contributors
zeit,pkg,zeit/pkg,10750,"San Francisco, CA",us,"JavaScript,CSS,HTML,CoffeeScript",JavaScript,967,https://api.github.com/users/zeit,https://api.github.com/repos/zeit/pkg/languages,https://api.github.com/repos/zeit/pkg/contributors
thomaspark,bootswatch,thomaspark/bootswatch,10527,Philadelphia,us,"JavaScript,HTML,Ruby,CSS",JavaScript,1740,https://api.github.com/users/thomaspark,https://api.github.com/repos/thomaspark/bootswatch/languages,https://api.github.com/repos/thomaspark/bootswatch/contributors
bmorelli25,Become-A-Full-Stack-Web-Developer,bmorelli25/Become-A-Full-Stack-Web-Developer,10511,"Boston, Ma",us,,,53,https://api.github.com/users/bmorelli25,https://api.github.com/repos/bmorelli25/Become-A-Full-Stack-Web-Developer/languages,https://api.github.com/repos/bmorelli25/Become-A-Full-Stack-Web-Developer/contributors
petehunt,react-howto,petehunt/react-howto,10316,"San Francisco, CA",us,,,272,https://api.github.com/users/petehunt,https://api.github.com/repos/petehunt/react-howto/languages,https://api.github.com/repos/petehunt/react-howto/contributors
loopj,android-async-http,loopj/android-async-http,10285,"San Francisco, CA",us,Java,Java,974,https://api.github.com/users/loopj,https://api.github.com/repos/loopj/android-async-http/languages,https://api.github.com/repos/loopj/android-async-http/contributors
trailofbits,algo,trailofbits/algo,10178,"New York, New York",us,"Python,Shell,Dockerfile",Python,887,https://api.github.com/users/trailofbits,https://api.github.com/repos/trailofbits/algo/languages,https://api.github.com/repos/trailofbits/algo/contributors
necolas,react-native-web,necolas/react-native-web,10166,"San Francisco, CA",us,"JavaScript,HTML,CSS",JavaScript,1348,https://api.github.com/users/necolas,https://api.github.com/repos/necolas/react-native-web/languages,https://api.github.com/repos/necolas/react-native-web/contributors
petehunt,webpack-howto,petehunt/webpack-howto,10126,"San Francisco, CA",us,"JavaScript,HTML,CSS",JavaScript,50,https://api.github.com/users/petehunt,https://api.github.com/repos/petehunt/webpack-howto/languages,https://api.github.com/repos/petehunt/webpack-howto/contributors
channelcat,sanic,channelcat/sanic,10088,Los Angeles,us,"Python,HTML,Dockerfile,Go,Shell,Makefile",Python,1803,https://api.github.com/users/channelcat,https://api.github.com/repos/channelcat/sanic/languages,https://api.github.com/repos/channelcat/sanic/contributors
octocat,Spoon-Knife,octocat/Spoon-Knife,10047,San Francisco,us,"HTML,CSS",HTML,3,https://api.github.com/users/octocat,https://api.github.com/repos/octocat/Spoon-Knife/languages,https://api.github.com/repos/octocat/Spoon-Knife/contributors
gdi2290,angular-starter,gdi2290/angular-starter,9982,"San Francisco, CA",us,"JavaScript,TypeScript,HTML,Dockerfile,CSS",JavaScript,1898,https://api.github.com/users/gdi2290,https://api.github.com/repos/gdi2290/angular-starter/languages,https://api.github.com/repos/gdi2290/angular-starter/contributors
eczarny,spectacle,eczarny/spectacle,9978,"New York, NY",us,"Objective-C,JavaScript",Objective-C,779,https://api.github.com/users/eczarny,https://api.github.com/repos/eczarny/spectacle/languages,https://api.github.com/repos/eczarny/spectacle/contributors
hashicorp,vault,hashicorp/vault,9895,"San Francisco, CA",us,"Go,JavaScript,HTML,CSS,Shell,HCL,Makefile,Batchfile,Dockerfile",Go,8811,https://api.github.com/users/hashicorp,https://api.github.com/repos/hashicorp/vault/languages,https://api.github.com/repos/hashicorp/vault/contributors
philipwalton,flexbugs,philipwalton/flexbugs,9802,"San Francisco, CA",us,,,226,https://api.github.com/users/philipwalton,https://api.github.com/repos/philipwalton/flexbugs/languages,https://api.github.com/repos/philipwalton/flexbugs/contributors
joewalnes,websocketd,joewalnes/websocketd,9799,Chicago,us,"Go,Makefile,Roff",Go,380,https://api.github.com/users/joewalnes,https://api.github.com/repos/joewalnes/websocketd/languages,https://api.github.com/repos/joewalnes/websocketd/contributors
pshihn,rough,pshihn/rough,9747,San Francisco,us,"JavaScript,TypeScript",JavaScript,356,https://api.github.com/users/pshihn,https://api.github.com/repos/pshihn/rough/languages,https://api.github.com/repos/pshihn/rough/contributors
Hacker0x01,hacker101,Hacker0x01/hacker101,9570,"San Francisco, CA",us,"Ruby,CSS,HTML",Ruby,241,https://api.github.com/users/Hacker0x01,https://api.github.com/repos/Hacker0x01/hacker101/languages,https://api.github.com/repos/Hacker0x01/hacker101/contributors
deeplearning4j,deeplearning4j,deeplearning4j/deeplearning4j,9507,"San Francisco, Outer Space",us,"Java,C++,Cuda,JavaScript,Python,Scala,Jupyter Notebook,CSS,CMake,Shell,HTML,C,TypeScript,C#,FreeMarker,Makefile,M4,Groovy,Dockerfile,Ruby,Batchfile,Smarty,PureBasic",Java,23527,https://api.github.com/users/deeplearning4j,https://api.github.com/repos/deeplearning4j/deeplearning4j/languages,https://api.github.com/repos/deeplearning4j/deeplearning4j/contributors
mbadolato,iTerm2-Color-Schemes,mbadolato/iTerm2-Color-Schemes,9366,Phoenix,us,"Python,Swift,Ruby,Shell",Python,560,https://api.github.com/users/mbadolato,https://api.github.com/repos/mbadolato/iTerm2-Color-Schemes/languages,https://api.github.com/repos/mbadolato/iTerm2-Color-Schemes/contributors
vasanthk,react-bits,vasanthk/react-bits,9313,San Francisco,us,,,507,https://api.github.com/users/vasanthk,https://api.github.com/repos/vasanthk/react-bits/languages,https://api.github.com/repos/vasanthk/react-bits/contributors
StackExchange,Dapper,StackExchange/Dapper,9235,"New York, NY",us,"C#,PowerShell,Shell,Batchfile",C#,1408,https://api.github.com/users/StackExchange,https://api.github.com/repos/StackExchange/Dapper/languages,https://api.github.com/repos/StackExchange/Dapper/contributors
Ramotion,animated-tab-bar,Ramotion/animated-tab-bar,9234,"San Francisco, CA",us,"Swift,Ruby,Objective-C",Swift,437,https://api.github.com/users/Ramotion,https://api.github.com/repos/Ramotion/animated-tab-bar/languages,https://api.github.com/repos/Ramotion/animated-tab-bar/contributors
dropbox,zxcvbn,dropbox/zxcvbn,9166,San Francisco,us,"CoffeeScript,Python",CoffeeScript,479,https://api.github.com/users/dropbox,https://api.github.com/repos/dropbox/zxcvbn/languages,https://api.github.com/repos/dropbox/zxcvbn/contributors
nodejitsu,node-http-proxy,nodejitsu/node-http-proxy,9138,"New York, NY (and everywhere)",us,JavaScript,JavaScript,1280,https://api.github.com/users/nodejitsu,https://api.github.com/repos/nodejitsu/node-http-proxy/languages,https://api.github.com/repos/nodejitsu/node-http-proxy/contributors
nathanmarz,storm,nathanmarz/storm,9073,New York City,us,"Java,Clojure,Python,CSS,Shell,Ruby,Fancy,JavaScript",Java,1864,https://api.github.com/users/nathanmarz,https://api.github.com/repos/nathanmarz/storm/languages,https://api.github.com/repos/nathanmarz/storm/contributors
ccampbell,mousetrap,ccampbell/mousetrap,9011,"New York, NY",us,"JavaScript,CSS,HTML",JavaScript,467,https://api.github.com/users/ccampbell,https://api.github.com/repos/ccampbell/mousetrap/languages,https://api.github.com/repos/ccampbell/mousetrap/contributors
audreyr,favicon-cheat-sheet,audreyr/favicon-cheat-sheet,8935,"Los Angeles, CA",us,,,86,https://api.github.com/users/audreyr,https://api.github.com/repos/audreyr/favicon-cheat-sheet/languages,https://api.github.com/repos/audreyr/favicon-cheat-sheet/contributors
basecamp,trix,basecamp/trix,8908,"Chicago, IL",us,"CoffeeScript,Ruby,CSS,HTML,Shell",CoffeeScript,2456,https://api.github.com/users/basecamp,https://api.github.com/repos/basecamp/trix/languages,https://api.github.com/repos/basecamp/trix/contributors
xmartlabs,Eureka,xmartlabs/Eureka,8893,"San Francisco, CA",us,"Swift,Objective-C,Ruby",Swift,825,https://api.github.com/users/xmartlabs,https://api.github.com/repos/xmartlabs/Eureka/languages,https://api.github.com/repos/xmartlabs/Eureka/contributors
jaredpalmer,formik,jaredpalmer/formik,8887,"New York, NY",us,"TypeScript,JavaScript,CSS",TypeScript,660,https://api.github.com/users/jaredpalmer,https://api.github.com/repos/jaredpalmer/formik/languages,https://api.github.com/repos/jaredpalmer/formik/contributors
infinitered,reactotron,infinitered/reactotron,8772,San Francisco & Portland,us,"JavaScript,TypeScript,Shell,Objective-C,Python,CSS,Java,HTML",JavaScript,1111,https://api.github.com/users/infinitered,https://api.github.com/repos/infinitered/reactotron/languages,https://api.github.com/repos/infinitered/reactotron/contributors
poteto,hiring-without-whiteboards,poteto/hiring-without-whiteboards,8766,"San Francisco, CA",us,JavaScript,JavaScript,738,https://api.github.com/users/poteto,https://api.github.com/repos/poteto/hiring-without-whiteboards/languages,https://api.github.com/repos/poteto/hiring-without-whiteboards/contributors
Instagram,IGListKit,Instagram/IGListKit,8728,"San Francisco, CA",us,"Objective-C,Objective-C++,TypeScript,Gherkin,Ruby,Swift,Shell,C",Objective-C,603,https://api.github.com/users/Instagram,https://api.github.com/repos/Instagram/IGListKit/languages,https://api.github.com/repos/Instagram/IGListKit/contributors
fullstackio,FlappySwift,fullstackio/FlappySwift,8707,"San Francisco, CA",us,Swift,Swift,70,https://api.github.com/users/fullstackio,https://api.github.com/repos/fullstackio/FlappySwift/languages,https://api.github.com/repos/fullstackio/FlappySwift/contributors
rupa,z,rupa/z,8548,philadelphia,us,"Shell,Roff,Makefile",Shell,298,https://api.github.com/users/rupa,https://api.github.com/repos/rupa/z/languages,https://api.github.com/repos/rupa/z/contributors
infinitered,ignite,infinitered/ignite,8490,San Francisco & Portland,us,"JavaScript,HTML,Shell",JavaScript,1891,https://api.github.com/users/infinitered,https://api.github.com/repos/infinitered/ignite/languages,https://api.github.com/repos/infinitered/ignite/contributors
ianstormtaylor,slate,ianstormtaylor/slate,8343,"San Francisco, CA",us,JavaScript,JavaScript,2532,https://api.github.com/users/ianstormtaylor,https://api.github.com/repos/ianstormtaylor/slate/languages,https://api.github.com/repos/ianstormtaylor/slate/contributors
Ramotion,folding-cell,Ramotion/folding-cell,8337,"San Francisco, CA",us,"Swift,Objective-C,Ruby",Swift,407,https://api.github.com/users/Ramotion,https://api.github.com/repos/Ramotion/folding-cell/languages,https://api.github.com/repos/Ramotion/folding-cell/contributors
hacksalot,HackMyResume,hacksalot/HackMyResume,8331,United States,us,"JavaScript,HTML,CSS",JavaScript,884,https://api.github.com/users/hacksalot,https://api.github.com/repos/hacksalot/HackMyResume/languages,https://api.github.com/repos/hacksalot/HackMyResume/contributors
twitter,twemoji,twitter/twemoji,8221,"San Francisco, CA",us,"JavaScript,HTML,Shell",JavaScript,342,https://api.github.com/users/twitter,https://api.github.com/repos/twitter/twemoji/languages,https://api.github.com/repos/twitter/twemoji/contributors
