owner,name,fullName,numberOfStars,country,language
objectbox,objectbox-java,objectbox/objectbox-java,3260,de,Java
pkluz,PKHUD,pkluz/PKHUD,3243,de,Swift
davidstutz,bootstrap-multiselect,davidstutz/bootstrap-multiselect,3231,de,HTML
niderhoff,nlp-datasets,niderhoff/nlp-datasets,3229,de,
jbtronics,CrookedStyleSheets,jbtronics/CrookedStyleSheets,3224,de,CSS
gaubert,gmvault,gaubert/gmvault,3220,de,Python
rivo,tview,rivo/tview,3220,de,Go
xat,castnow,xat/castnow,3213,de,JavaScript
BonsaiDen,JavaScript-Garden,BonsaiDen/JavaScript-Garden,3174,de,CSS
opf,openproject,opf/openproject,3169,de,Ruby
electerious,basicScroll,electerious/basicScroll,3162,de,JavaScript
guipsamora,pandas_exercises,guipsamora/pandas_exercises,3146,de,Jupyter Notebook
itinance,react-native-fs,itinance/react-native-fs,3145,de,C#
brunophilipe,Cakebrew,brunophilipe/Cakebrew,3137,de,Objective-C
troessner,reek,troessner/reek,3128,de,Ruby
gaoxiang12,slambook,gaoxiang12/slambook,3095,de,C++
apertureless,vue-chartjs,apertureless/vue-chartjs,3090,de,JavaScript
stereobooster,react-ideal-image,stereobooster/react-ideal-image,3074,de,JavaScript
sharkdp,hyperfine,sharkdp/hyperfine,3072,de,Rust
meetalva,alva,meetalva/alva,3067,de,TypeScript
maps4print,azul,maps4print/azul,3029,de,Rust
rrrene,credo,rrrene/credo,3026,de,Elixir
hgoebl,mobile-detect.js,hgoebl/mobile-detect.js,3022,de,JavaScript
msiemens,tinydb,msiemens/tinydb,3021,de,Python
s-macke,VoxelSpace,s-macke/VoxelSpace,3015,de,C
hendricius,the-bread-code,hendricius/the-bread-code,2993,de,Ruby
kstenerud,iOS-Universal-Framework,kstenerud/iOS-Universal-Framework,2977,de,Python
vanhauser-thc,thc-hydra,vanhauser-thc/thc-hydra,2968,de,C
Ocramius,ProxyManager,Ocramius/ProxyManager,2963,de,PHP
mcasimir,mobile-angular-ui,mcasimir/mobile-angular-ui,2947,de,JavaScript
aalhour,C-Sharp-Algorithms,aalhour/C-Sharp-Algorithms,2932,de,C#
dvyukov,go-fuzz,dvyukov/go-fuzz,2924,de,Go
brillout,awesome-angular-components,brillout/awesome-angular-components,2921,de,
futuretap,InAppSettingsKit,futuretap/InAppSettingsKit,2920,de,Objective-C
omz,ColorSense-for-Xcode,omz/ColorSense-for-Xcode,2874,de,Objective-C
hokein,electron-sample-apps,hokein/electron-sample-apps,2853,de,JavaScript
arcticicestudio,nord,arcticicestudio/nord,2831,de,CSS
stereobooster,react-snap,stereobooster/react-snap,2789,de,JavaScript
Dynalon,mdwiki,Dynalon/mdwiki,2782,de,JavaScript
mhinz,vim-startify,mhinz/vim-startify,2779,de,Vim script
andywer,webpack-blocks,andywer/webpack-blocks,2767,de,JavaScript
kstenerud,KSCrash,kstenerud/KSCrash,2766,de,Objective-C
voronianski,flux-comparison,voronianski/flux-comparison,2762,de,JavaScript
libimobiledevice,libimobiledevice,libimobiledevice/libimobiledevice,2754,de,C
backtrader,backtrader,backtrader/backtrader,2737,de,Python
jprante,elasticsearch-jdbc,jprante/elasticsearch-jdbc,2722,de,Java
maxbeier,text-spinners,maxbeier/text-spinners,2699,de,HTML
seemoo-lab,opendrop,seemoo-lab/opendrop,2692,de,Python
streadway,amqp,streadway/amqp,2672,de,Go
axe312ger,sqip,axe312ger/sqip,2666,de,JavaScript
krausest,js-framework-benchmark,krausest/js-framework-benchmark,2662,de,JavaScript
NecronomiconCoding,NecroBot,NecronomiconCoding/NecroBot,2661,de,
roidrage,lograge,roidrage/lograge,2654,de,Ruby
beworker,pinned-section-listview,beworker/pinned-section-listview,2627,de,Java
dominikh,go-tools,dominikh/go-tools,2627,de,Go
dotless-de,vagrant-vbguest,dotless-de/vagrant-vbguest,2625,de,Ruby
bmelnychuk,AndroidTreeView,bmelnychuk/AndroidTreeView,2606,de,Java
JonasGessner,JGProgressHUD,JonasGessner/JGProgressHUD,2600,de,Objective-C
mrackwitz,MRProgress,mrackwitz/MRProgress,2599,de,Objective-C
jhnns,rewire,jhnns/rewire,2592,de,JavaScript
erikw,tmux-powerline,erikw/tmux-powerline,2591,de,Shell
EugenMayer,docker-sync,EugenMayer/docker-sync,2591,de,Ruby
squidfunk,mkdocs-material,squidfunk/mkdocs-material,2581,de,HTML
splitbrain,dokuwiki,splitbrain/dokuwiki,2569,de,PHP
anthonynsimon,bild,anthonynsimon/bild,2566,de,Go
bergie,create,bergie/create,2551,de,JavaScript
sapegin,jest-cheat-sheet,sapegin/jest-cheat-sheet,2548,de,
sokra,rawact,sokra/rawact,2532,de,JavaScript
soundcloud,roshi,soundcloud/roshi,2523,de,Go
dastergon,awesome-chaos-engineering,dastergon/awesome-chaos-engineering,2518,de,
WebReflection,hyperHTML,WebReflection/hyperHTML,2493,de,HTML
bergie,hallo,bergie/hallo,2485,de,CoffeeScript
turbo,js,turbo/js,2473,de,JavaScript
nisrulz,sensey,nisrulz/sensey,2470,de,Java
mashpie,i18n-node,mashpie/i18n-node,2395,de,JavaScript
cytopia,devilbox,cytopia/devilbox,2394,de,PHP
hendricius,pizza-dough,hendricius/pizza-dough,2390,de,JavaScript
jjoe64,GraphView,jjoe64/GraphView,2386,de,Java
esoxjem,MovieGuide,esoxjem/MovieGuide,2378,de,Java
manuelbieh,geolib,manuelbieh/geolib,2376,de,JavaScript
dasdom,BreakOutToRefresh,dasdom/BreakOutToRefresh,2375,de,Swift
s-a,iron-node,s-a/iron-node,2375,de,JavaScript
Ocramius,PackageVersions,Ocramius/PackageVersions,2349,de,PHP
neuland,micro-frontends,neuland/micro-frontends,2340,de,JavaScript
seebi,dircolors-solarized,seebi/dircolors-solarized,2321,de,Makefile
Simonwep,pickr,Simonwep/pickr,2304,de,JavaScript
martin-ger,esp_wifi_repeater,martin-ger/esp_wifi_repeater,2303,de,C
herrbischoff,awesome-command-line-apps,herrbischoff/awesome-command-line-apps,2303,de,
sixohsix,twitter,sixohsix/twitter,2291,de,Python
bkimminich,juice-shop,bkimminich/juice-shop,2289,de,JavaScript
robb,hamburger-button,robb/hamburger-button,2283,de,Swift
SwiftWebUI,SwiftWebUI,SwiftWebUI/SwiftWebUI,2278,de,Swift
stefanesser,dumpdecrypted,stefanesser/dumpdecrypted,2273,de,C
szerhusenBC,jwt-spring-security-demo,szerhusenBC/jwt-spring-security-demo,2272,de,Java
sockeqwe,AdapterDelegates,sockeqwe/AdapterDelegates,2269,de,Java
XAMPPRocky,tokei,XAMPPRocky/tokei,2261,de,Rust
katzer,cordova-plugin-local-notifications,katzer/cordova-plugin-local-notifications,2259,de,Java
marijnh,Eloquent-JavaScript,marijnh/Eloquent-JavaScript,2253,de,JavaScript
arturbosch,detekt,arturbosch/detekt,2243,de,Kotlin
gouthampradhan,leetcode,gouthampradhan/leetcode,2241,de,Java
mathiasbynens,he,mathiasbynens/he,2216,de,JavaScript
bitstadium,HockeyKit,bitstadium/HockeyKit,2207,de,Objective-C
grandcentrix,tray,grandcentrix/tray,2202,de,Java
spacejam,sled,spacejam/sled,2200,de,Rust
jceb,vim-orgmode,jceb/vim-orgmode,2194,de,Python
mpociot,laravel-apidoc-generator,mpociot/laravel-apidoc-generator,2187,de,PHP
HugoGiraudel,SJSJ,HugoGiraudel/SJSJ,2182,de,HTML
Diolor,Swipecards,Diolor/Swipecards,2181,de,Java
malte-wessel,react-custom-scrollbars,malte-wessel/react-custom-scrollbars,2181,de,JavaScript
kabouzeid,Phonograph,kabouzeid/Phonograph,2175,de,Java
arcadefire,nice-spinner,arcadefire/nice-spinner,2170,de,Java
peerigon,updtr,peerigon/updtr,2165,de,JavaScript
iotaledger,wallet,iotaledger/wallet,2162,de,JavaScript
cure53,H5SC,cure53/H5SC,2157,de,JavaScript
freach,kubernetes-security-best-practice,freach/kubernetes-security-best-practice,2154,de,
floragunncom,search-guard,floragunncom/search-guard,2141,de,Java
nfnt,resize,nfnt/resize,2139,de,Go
polyaxon,polyaxon,polyaxon/polyaxon,2124,de,Python
paulsonnentag,swip,paulsonnentag/swip,2111,de,JavaScript
