owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
ageron,handson-ml,ageron/handson-ml,9030,Paris,fr,"Jupyter Notebook,Python,Dockerfile,Shell,Makefile",Jupyter Notebook,468,https://api.github.com/users/ageron,https://api.github.com/repos/ageron/handson-ml/languages,https://api.github.com/repos/ageron/handson-ml/contributors
louischatriot,nedb,louischatriot/nedb,8725,Paris,fr,"JavaScript,CSS,HTML,Shell",JavaScript,950,https://api.github.com/users/louischatriot,https://api.github.com/repos/louischatriot/nedb/languages,https://api.github.com/repos/louischatriot/nedb/contributors
guillaumepotier,Parsley.js,guillaumepotier/Parsley.js,8582,Paris,fr,"JavaScript,HTML,CSS",JavaScript,1642,https://api.github.com/users/guillaumepotier,https://api.github.com/repos/guillaumepotier/Parsley.js/languages,https://api.github.com/repos/guillaumepotier/Parsley.js/contributors
jacomyal,sigma.js,jacomyal/sigma.js,8101,"Nantes, France",fr,"JavaScript,CSS,HTML",JavaScript,922,https://api.github.com/users/jacomyal,https://api.github.com/repos/jacomyal/sigma.js/languages,https://api.github.com/repos/jacomyal/sigma.js/contributors
kdeldycke,awesome-falsehood,kdeldycke/awesome-falsehood,7620,"Paris, France",fr,,,260,https://api.github.com/users/kdeldycke,https://api.github.com/repos/kdeldycke/awesome-falsehood/languages,https://api.github.com/repos/kdeldycke/awesome-falsehood/contributors
florent37,MaterialViewPager,florent37/MaterialViewPager,7544,"Paris, France",fr,"Java,Shell",Java,408,https://api.github.com/users/florent37,https://api.github.com/repos/florent37/MaterialViewPager/languages,https://api.github.com/repos/florent37/MaterialViewPager/contributors
LeCoupa,awesome-cheatsheets,LeCoupa/awesome-cheatsheets,7276,"Paris, France.",fr,"JavaScript,Shell,HTML,PHP,Python",JavaScript,373,https://api.github.com/users/LeCoupa,https://api.github.com/repos/LeCoupa/awesome-cheatsheets/languages,https://api.github.com/repos/LeCoupa/awesome-cheatsheets/contributors
strapi,strapi,strapi/strapi,6968,"Paris, France",fr,"JavaScript,CSS,HTML,Shell,Makefile",JavaScript,5669,https://api.github.com/users/strapi,https://api.github.com/repos/strapi/strapi/languages,https://api.github.com/repos/strapi/strapi/contributors
tbruyelle,RxPermissions,tbruyelle/RxPermissions,6914,"Montpellier, France",fr,Java,Java,321,https://api.github.com/users/tbruyelle,https://api.github.com/repos/tbruyelle/RxPermissions/languages,https://api.github.com/repos/tbruyelle/RxPermissions/contributors
nbedos,termtosvg,nbedos/termtosvg,6450,France,fr,"Python,Makefile",Python,221,https://api.github.com/users/nbedos,https://api.github.com/repos/nbedos/termtosvg/languages,https://api.github.com/repos/nbedos/termtosvg/contributors
bpesquet,thejsway,bpesquet/thejsway,6311,"Bordeaux, France",fr,,,511,https://api.github.com/users/bpesquet,https://api.github.com/repos/bpesquet/thejsway/languages,https://api.github.com/repos/bpesquet/thejsway/contributors
gentilkiwi,mimikatz,gentilkiwi/mimikatz,6247,France,fr,"C,C++,Objective-C,Batchfile",C,323,https://api.github.com/users/gentilkiwi,https://api.github.com/repos/gentilkiwi/mimikatz/languages,https://api.github.com/repos/gentilkiwi/mimikatz/contributors
