owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
krzysztofzablocki,Bootstrap,krzysztofzablocki/Bootstrap,1970,"Warsaw, Poland",pl,"Objective-C,Shell,Swift,C,Ruby",Objective-C,97,https://api.github.com/users/krzysztofzablocki,https://api.github.com/repos/krzysztofzablocki/Bootstrap/languages,https://api.github.com/repos/krzysztofzablocki/Bootstrap/contributors
mcharmas,android-parcelable-intellij-plugin,mcharmas/android-parcelable-intellij-plugin,1970,Poland,pl,Java,Java,207,https://api.github.com/users/mcharmas,https://api.github.com/repos/mcharmas/android-parcelable-intellij-plugin/languages,https://api.github.com/repos/mcharmas/android-parcelable-intellij-plugin/contributors
jcubic,jquery.terminal,jcubic/jquery.terminal,1955,"Bli_yn, Poland",pl,"JavaScript,CSS,Makefile,Shell,HTML",JavaScript,2054,https://api.github.com/users/jcubic,https://api.github.com/repos/jcubic/jquery.terminal/languages,https://api.github.com/repos/jcubic/jquery.terminal/contributors
velesin,jasmine-jquery,velesin/jasmine-jquery,1947,Poland,pl,JavaScript,JavaScript,408,https://api.github.com/users/velesin,https://api.github.com/repos/velesin/jasmine-jquery/languages,https://api.github.com/repos/velesin/jasmine-jquery/contributors
razorjack,quicksand,razorjack/quicksand,1927,"Poland, Ì_d¼",pl,JavaScript,JavaScript,218,https://api.github.com/users/razorjack,https://api.github.com/repos/razorjack/quicksand/languages,https://api.github.com/repos/razorjack/quicksand/contributors
pwittchen,ReactiveNetwork,pwittchen/ReactiveNetwork,1890,"Gliwice, Poland",pl,"Java,Kotlin,Shell",Java,589,https://api.github.com/users/pwittchen,https://api.github.com/repos/pwittchen/ReactiveNetwork/languages,https://api.github.com/repos/pwittchen/ReactiveNetwork/contributors
Polidea,RxAndroidBle,Polidea/RxAndroidBle,1854,Warsaw,pl,"Java,Groovy,Shell",Java,718,https://api.github.com/users/Polidea,https://api.github.com/repos/Polidea/RxAndroidBle/languages,https://api.github.com/repos/Polidea/RxAndroidBle/contributors
krzysztofzablocki,LifetimeTracker,krzysztofzablocki/LifetimeTracker,1792,"Warsaw, Poland",pl,"Swift,Objective-C,Ruby",Swift,62,https://api.github.com/users/krzysztofzablocki,https://api.github.com/repos/krzysztofzablocki/LifetimeTracker/languages,https://api.github.com/repos/krzysztofzablocki/LifetimeTracker/contributors
netguru,ResponseDetective,netguru/ResponseDetective,1782,"Poznaã, Poland",pl,"Swift,Objective-C,Ruby",Swift,484,https://api.github.com/users/netguru,https://api.github.com/repos/netguru/ResponseDetective/languages,https://api.github.com/repos/netguru/ResponseDetective/contributors
feimosi,baguetteBox.js,feimosi/baguetteBox.js,1674,Poland,pl,"JavaScript,CSS",JavaScript,417,https://api.github.com/users/feimosi,https://api.github.com/repos/feimosi/baguetteBox.js/languages,https://api.github.com/repos/feimosi/baguetteBox.js/contributors
CezaryKopacz,CKWaveCollectionViewTransition,CezaryKopacz/CKWaveCollectionViewTransition,1663,Warsaw,pl,"Swift,Ruby",Swift,18,https://api.github.com/users/CezaryKopacz,https://api.github.com/repos/CezaryKopacz/CKWaveCollectionViewTransition/languages,https://api.github.com/repos/CezaryKopacz/CKWaveCollectionViewTransition/contributors
maciejczyzewski,libchaos,maciejczyzewski/libchaos,1611,"Poznan, Poland",pl,"C++,CMake,C,Shell",C++,23,https://api.github.com/users/maciejczyzewski,https://api.github.com/repos/maciejczyzewski/libchaos/languages,https://api.github.com/repos/maciejczyzewski/libchaos/contributors
