owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
openexchangerates,accounting.js,openexchangerates/accounting.js,3986,London,gb,"JavaScript,HTML,CSS",JavaScript,274,https://api.github.com/users/openexchangerates,https://api.github.com/repos/openexchangerates/accounting.js/languages,https://api.github.com/repos/openexchangerates/accounting.js/contributors
joelittlejohn,jsonschema2pojo,joelittlejohn/jsonschema2pojo,3974,"Bristol, United Kingdom",gb,"Java,Scala,HTML,Groovy,Shell,Batchfile",Java,1069,https://api.github.com/users/joelittlejohn,https://api.github.com/repos/joelittlejohn/jsonschema2pojo/languages,https://api.github.com/repos/joelittlejohn/jsonschema2pojo/contributors
gaearon,react-hot-boilerplate,gaearon/react-hot-boilerplate,3911,"London, UK",gb,"JavaScript,HTML",JavaScript,98,https://api.github.com/users/gaearon,https://api.github.com/repos/gaearon/react-hot-boilerplate/languages,https://api.github.com/repos/gaearon/react-hot-boilerplate/contributors
mattbryson,TouchSwipe-Jquery-Plugin,mattbryson/TouchSwipe-Jquery-Plugin,3899,London,gb,JavaScript,JavaScript,334,https://api.github.com/users/mattbryson,https://api.github.com/repos/mattbryson/TouchSwipe-Jquery-Plugin/languages,https://api.github.com/repos/mattbryson/TouchSwipe-Jquery-Plugin/contributors
BBC-News,Imager.js,BBC-News/Imager.js,3876,"Broadcasting House, London",gb,JavaScript,JavaScript,429,https://api.github.com/users/BBC-News,https://api.github.com/repos/BBC-News/Imager.js/languages,https://api.github.com/repos/BBC-News/Imager.js/contributors
ibab,tensorflow-wavenet,ibab/tensorflow-wavenet,3862,"London, UK",gb,"Python,Shell",Python,295,https://api.github.com/users/ibab,https://api.github.com/repos/ibab/tensorflow-wavenet/languages,https://api.github.com/repos/ibab/tensorflow-wavenet/contributors
playcanvas,engine,playcanvas/engine,3782,"London, UK",gb,"JavaScript,GLSL",JavaScript,7688,https://api.github.com/users/playcanvas,https://api.github.com/repos/playcanvas/engine/languages,https://api.github.com/repos/playcanvas/engine/contributors
TykTechnologies,tyk,TykTechnologies/tyk,3704,London,gb,"Go,C,Shell,Python,JavaScript,Java,Lua,Ruby",Go,2931,https://api.github.com/users/TykTechnologies,https://api.github.com/repos/TykTechnologies/tyk/languages,https://api.github.com/repos/TykTechnologies/tyk/contributors
frankiesardo,icepick,frankiesardo/icepick,3704,London,gb,"Clojure,Java",Clojure,353,https://api.github.com/users/frankiesardo,https://api.github.com/repos/frankiesardo/icepick/languages,https://api.github.com/repos/frankiesardo/icepick/contributors
JodaOrg,joda-time,JodaOrg/joda-time,3691,"London, UK",gb,"Java,HTML,CSS",Java,2173,https://api.github.com/users/JodaOrg,https://api.github.com/repos/JodaOrg/joda-time/languages,https://api.github.com/repos/JodaOrg/joda-time/contributors
jgthms,css-reference,jgthms/css-reference,3627,London,gb,"HTML,CSS,JavaScript",HTML,50,https://api.github.com/users/jgthms,https://api.github.com/repos/jgthms/css-reference/languages,https://api.github.com/repos/jgthms/css-reference/contributors
guardian,scribe,guardian/scribe,3603,London,gb,"JavaScript,Shell,HTML",JavaScript,1868,https://api.github.com/users/guardian,https://api.github.com/repos/guardian/scribe/languages,https://api.github.com/repos/guardian/scribe/contributors
orientechnologies,orientdb,orientechnologies/orientdb,3592,"London, UK",gb,"Java,PLpgSQL,Shell,Batchfile,Groovy,HTML,Dockerfile,JavaScript",Java,17218,https://api.github.com/users/orientechnologies,https://api.github.com/repos/orientechnologies/orientdb/languages,https://api.github.com/repos/orientechnologies/orientdb/contributors
deepmind,learning-to-learn,deepmind/learning-to-learn,3569,London,gb,Python,Python,19,https://api.github.com/users/deepmind,https://api.github.com/repos/deepmind/learning-to-learn/languages,https://api.github.com/repos/deepmind/learning-to-learn/contributors
samdutton,simpl,samdutton/simpl,3568,"London, England",gb,"HTML,JavaScript,CSS",HTML,709,https://api.github.com/users/samdutton,https://api.github.com/repos/samdutton/simpl/languages,https://api.github.com/repos/samdutton/simpl/contributors
thoughtbot,til,thoughtbot/til,3565,USA & London,gb,,,60,https://api.github.com/users/thoughtbot,https://api.github.com/repos/thoughtbot/til/languages,https://api.github.com/repos/thoughtbot/til/contributors
socketstream,socketstream,socketstream/socketstream,3562,"London, UK",gb,"JavaScript,CSS,CoffeeScript,HTML",JavaScript,1515,https://api.github.com/users/socketstream,https://api.github.com/repos/socketstream/socketstream/languages,https://api.github.com/repos/socketstream/socketstream/contributors
MicheleBertoli,css-in-js,MicheleBertoli/css-in-js,3553,"London, England",gb,"JavaScript,HTML,CSS,Makefile",JavaScript,286,https://api.github.com/users/MicheleBertoli,https://api.github.com/repos/MicheleBertoli/css-in-js/languages,https://api.github.com/repos/MicheleBertoli/css-in-js/contributors
real-logic,aeron,real-logic/aeron,3505,London,gb,"Java,C++,C,Shell,CMake,Batchfile",Java,8496,https://api.github.com/users/real-logic,https://api.github.com/repos/real-logic/aeron/languages,https://api.github.com/repos/real-logic/aeron/contributors
