owner,name,fullName,numberOfStars,country,language
AlDanial,zone.js,AlDanial/zone.js,4550,,Perl
java-decompiler,flex-layout,java-decompiler/flex-layout,4549,,Groovy
botpress,material-start,botpress/material-start,4548,,
blasten,mobile-toolkit,blasten/mobile-toolkit,4540,,JavaScript
mruby,BouncyLayout,mruby/BouncyLayout,4535,,C
peco,TinyConstraints,peco/TinyConstraints,4533,,Go
PokemonGoF,dirbot,PokemonGoF/dirbot,4531,,Python
JessYanCoding,mjml,JessYanCoding/mjml,4526,,
sindresorhus,flot,sindresorhus/flot,4526,,JavaScript
amzn,Calligraphy,amzn/Calligraphy,4522,,
w0rp,IHaskell,w0rp/IHaskell,4522,,
patchthecode,moq4,patchthecode/moq4,4521,,
AsyncHttpClient,motioneyeos,AsyncHttpClient/motioneyeos,4519,,Java
scipy,vue-beauty,scipy/vue-beauty,4513,,Python
iovisor,AndroidPdfViewer,iovisor/AndroidPdfViewer,4513,,C++
rails-api,chosen,rails-api/chosen,4510,,Ruby
ducksboard,TopSup,ducksboard/TopSup,4506,,JavaScript
pypa,ecto,pypa/ecto,4495,,Python
google,hoodie.js,google/hoodie.js,4494,,Go
LisaDziuba,hoodie,LisaDziuba/hoodie,4490,,
DevExpress,AVLoadingIndicatorView,DevExpress/AVLoadingIndicatorView,4484,,JavaScript
SNaRe,CMPopTipView,SNaRe/CMPopTipView,4482,,Python
JohnLangford,julia,JohnLangford/julia,4477,,C++
michaeltyson,SoundJS,michaeltyson/SoundJS,4475,,Objective-C
sindresorhus,PreloadJS,sindresorhus/PreloadJS,4472,,Shell
sindresorhus,yeoman,sindresorhus/yeoman,4470,,JavaScript
zhukov,generator-angular,zhukov/generator-angular,4468,,JavaScript
ServiceStack,generator-gulp-webapp,ServiceStack/generator-gulp-webapp,4465,,C#
substack,postgres,substack/postgres,4459,,JavaScript
googlehosts,lelylan,googlehosts/lelylan,4454,,
ericdouglas,lotus,ericdouglas/lotus,4451,,
python-telegram-bot,wttr.in,python-telegram-bot/wttr.in,4449,,Python
este,Pico,este/Pico,4445,,JavaScript
overtone,node-v0.x-archive,overtone/node-v0.x-archive,4433,,Clojure
ethereum,nan,ethereum/nan,4429,,C++
telegramdesktop,awesome-flutter,telegramdesktop/awesome-flutter,4429,,C++
riccardoscalco,vue-i18n,riccardoscalco/vue-i18n,4426,,CoffeeScript
kud1ing,XHLaunchAd,kud1ing/XHLaunchAd,4418,,
nodemcu,exa,nodemcu/exa,4417,,C
spinnaker,nette,spinnaker/nette,4413,,Python
algolia,fontello,algolia/fontello,4413,,Shell
atomiks,tufte-css,atomiks/tufte-css,4408,,
openshift,Telescope,openshift/Telescope,4403,,Go
wangfupeng1988,Intro-To-RxJava,wangfupeng1988/Intro-To-RxJava,4402,,JavaScript
guardianproject,reactotron,guardianproject/reactotron,4399,,Java
Xirong,RAP,Xirong/RAP,4398,,
rswier,concurrent-ruby,rswier/concurrent-ruby,4397,,C
HospitalRun,watchtower,HospitalRun/watchtower,4396,,JavaScript
browserstate,metabase,browserstate/metabase,4391,,JavaScript
monicahq,keycastr,monicahq/keycastr,4385,,PHP
ybq,tribeca,ybq/tribeca,4382,,Java
drapergem,RxJS,drapergem/RxJS,4378,,Ruby
mui-org,Rx.NET,mui-org/Rx.NET,4378,,JavaScript
dolphin-emu,muduo,dolphin-emu/muduo,4372,,C++
aspnetboilerplate,chruby,aspnetboilerplate/chruby,4371,,C#
Soundnode,fail2ban,Soundnode/fail2ban,4361,,JavaScript
ReSwift,converse.js,ReSwift/converse.js,4357,,Swift
detailyang,Anu,detailyang/Anu,4346,,
prose,pomelo,prose/pomelo,4342,,JavaScript
uber,wysihtml5,uber/wysihtml5,4329,,JavaScript
blevesearch,meshbird,blevesearch/meshbird,4328,,Go
ogham,cancancan,ogham/cancancan,4325,,Rust
futurice,freebsd,futurice/freebsd,4325,,JavaScript
cs231n,mkcast,cs231n/mkcast,4313,,HTML
jmechner,FileDownloader,jmechner/FileDownloader,4308,,Assembly
KotlinBy,slush,KotlinBy/slush,4308,,JavaScript
aa112901,React-Fundamentals,aa112901/React-Fundamentals,4307,,
gitpitch,react-fundamentals-curriculum,gitpitch/react-fundamentals-curriculum,4307,,
webRTC,Blazor,webRTC/Blazor,4302,,JavaScript
linuxkit,Sublime-HTMLPrettify,linuxkit/Sublime-HTMLPrettify,4301,,C
square,bigcache,square/bigcache,4299,,Java
google,pelican-themes,google/pelican-themes,4297,,Objective-C
qbittorrent,material-theme-jetbrains,qbittorrent/material-theme-jetbrains,4294,,C++
yuzu-emu,artoolkit5,yuzu-emu/artoolkit5,4294,,
go-lang-plugin-org,RxJava,go-lang-plugin-org/RxJava,4293,,Java
GoogleChrome,RxKotlin,GoogleChrome/RxKotlin,4289,,JavaScript
bundler,kotlin-examples,bundler/kotlin-examples,4281,,Ruby
react-native-community,prophecy,react-native-community/prophecy,4272,,JavaScript
open-source-society,phpspec,open-source-society/phpspec,4267,,
libgit2,minitest,libgit2/minitest,4266,,C
ratchetphp,GitPython,ratchetphp/GitPython,4263,,PHP
visualfc,bundle-buddy,visualfc/bundle-buddy,4260,,C++
mogujie,drool,mogujie/drool,4259,,Objective-C
taigaio,guzzle,taigaio/guzzle,4255,,Python
renzifeng,Amigo,renzifeng/Amigo,4242,,
PAIR-code,Pokemon-Go-Controller,PAIR-code/Pokemon-Go-Controller,4238,,
processing,tiny-dnn,processing/tiny-dnn,4235,,Java
ConnorAtherton,gopherjs,ConnorAtherton/gopherjs,4235,,JavaScript
gevent,tagbar,gevent/tagbar,4234,,Python
zsh-users,vert.x,zsh-users/vert.x,4229,,Shell
gskinner,jetty.project,gskinner/jetty.project,4227,,JavaScript
micro,mosquitto,micro/mosquitto,4225,,Go
substack,natural,substack/natural,4219,,JavaScript
humhub,Signal-Android,humhub/Signal-Android,4217,,PHP
rage8885,Signal-iOS,rage8885/Signal-iOS,4213,,JavaScript
isohuntto,TextSecure,isohuntto/TextSecure,4213,,PHP
rtfd,patroni,rtfd/patroni,4213,,Python
paramiko,Smack,paramiko/Smack,4210,,Python
Genymobile,django-bootstrap3,Genymobile/django-bootstrap3,4206,,C
maxchehab,android-common,maxchehab/android-common,4203,,
pyenv,android-lite-orm,pyenv/android-lite-orm,4203,,Shell
Droogans,fnordmetric,Droogans/fnordmetric,4202,,
elementalui,recommendify,elementalui/recommendify,4201,,JavaScript
google,geeknote,google/geeknote,4199,,Java
Supervisor,angular-meteor,Supervisor/angular-meteor,4198,,Python
sass,pupy,sass/pupy,4193,,C++
chocolatey,go-is-not-good,chocolatey/go-is-not-good,4193,,C#
JustWayward,takeover.sh,JustWayward/takeover.sh,4192,,Java
Clans,hyde,Clans/hyde,4190,,Java
fastai,umd,fastai/umd,4189,,Jupyter Notebook
RaRe-Technologies,xiki,RaRe-Technologies/xiki,4187,,Python
timescale,realize,timescale/realize,4185,,PLpgSQL
muut,react-native-snap-carousel,muut/react-native-snap-carousel,4182,,JavaScript
apache,sente,apache/sente,4182,,Java
CodeHubApp,tinyxml2,CodeHubApp/tinyxml2,4182,,C#
shower,wavesurfer.js,shower/wavesurfer.js,4176,,HTML
coursera-dl,Squire,coursera-dl/Squire,4172,,HTML
nextcloud,tmuxinator,nextcloud/tmuxinator,4164,,
shadowsocks,voldemort,shadowsocks/voldemort,4163,,C++
uutils,pymc3,uutils/pymc3,4161,,Rust
sdegutis,go-bootstrap,sdegutis/go-bootstrap,4158,,C
libreboard,the-incredible-pytorch,libreboard/the-incredible-pytorch,4157,,JavaScript
purescript,DataMiningAlgorithm,purescript/DataMiningAlgorithm,4154,,Haskell
baidu-ife,cobbler,baidu-ife/cobbler,4153,,JavaScript
zeroclipboard,sql.js,zeroclipboard/sql.js,4147,,JavaScript
stylus,sonarqube,stylus/sonarqube,4145,,JavaScript
refinery,slack,refinery/slack,4141,,Ruby
sindresorhus,parsedown,sindresorhus/parsedown,4138,,
sockjs,mininet,sockjs/mininet,4138,,JavaScript
Jack000,persistencejs,Jack000/persistencejs,4136,,Perl
apache,ZCAnimatedLabel,apache/ZCAnimatedLabel,4130,,
thephpleague,carte-blanche,thephpleague/carte-blanche,4130,,
paralect,nix,paralect/nix,4127,,C++
unixorn,selfoss,unixorn/selfoss,4125,,
copy,jersey,copy/jersey,4122,,JavaScript
th0r,FuzzyAutocompletePlugin,th0r/FuzzyAutocompletePlugin,4114,,
electron-userland,LaTeXTools,electron-userland/LaTeXTools,4112,,TypeScript
shadowsocks,forum,shadowsocks/forum,4110,,Go
grpc,vagas,grpc/vagas,4109,,Java
lllyasviel,TPKeyboardAvoiding,lllyasviel/TPKeyboardAvoiding,4106,,
rbgirshick,http2,rbgirshick/http2,4103,,Python
SerpentAI,hug,SerpentAI/hug,4103,,Python
zealdocs,ember-rails,zealdocs/ember-rails,4094,,C++
docopt,progit2,docopt/progit2,4092,,Python
ruby-concurrency,DeepRL-Agents,ruby-concurrency/DeepRL-Agents,4091,,Ruby
codecentric,vector-compat,codecentric/vector-compat,4084,,Java
cisco,meteor,cisco/meteor,4072,,
kamyu104,diaspora,kamyu104/diaspora,4070,,Python
ericdrowell,pry,ericdrowell/pry,4060,,JavaScript
paulasmuth,kakoune,paulasmuth/kakoune,4057,,C++
MyCATApache,The-Terrible-Deep-Learning-List,MyCATApache/The-Terrible-Deep-Learning-List,4057,,Java
networkx,selenium,networkx/selenium,4056,,Python
octref,docker-selenium,octref/docker-selenium,4056,,HTML
alcatraz,AAChartKit,alcatraz/AAChartKit,4053,,Objective-C
primefaces,termux-app,primefaces/termux-app,4047,,CSS
GoogleChrome,JSONKit,GoogleChrome/JSONKit,4044,,JavaScript
ReactiveX,s3cmd,ReactiveX/s3cmd,4041,,Kotlin
flot,bundler,flot/bundler,4040,,JavaScript
luin,gnuradio,luin/gnuradio,4037,,JavaScript
pyinstaller,linuxdeploy,pyinstaller/linuxdeploy,4034,,Python
Awesome-Windows,dnschain,Awesome-Windows/dnschain,4033,,
TelescopeJS,hexchat,TelescopeJS/hexchat,4027,,JavaScript
thejameskyle,iOS-Runtime-Headers,thejameskyle/iOS-Runtime-Headers,4025,,
GoCD,spectre,GoCD/spectre,4019,,Java
scalaz,awesome-bits,scalaz/awesome-bits,4016,,Scala
neilj,doozerd,neilj/doozerd,4013,,JavaScript
apache,blocklists,apache/blocklists,4012,,C++
selectize,dev-blog,selectize/dev-blog,4010,,JavaScript
mrdoob,MonkeyKing,mrdoob/MonkeyKing,4008,,JavaScript
scylladb,TimLiu-iOS,scylladb/TimLiu-iOS,4000,,C++
Sylius,LTNavigationBar,Sylius/LTNavigationBar,3992,,PHP
eventmachine,Live,eventmachine/Live,3991,,Ruby
sequelpro,single_file_libs,sequelpro/single_file_libs,3991,,Objective-C
marmelab,haipproxy,marmelab/haipproxy,3990,,JavaScript
basscss,face_recognition,basscss/face_recognition,3989,,CSS
abseil,node-unfluff,abseil/node-unfluff,3986,,
carpedm20,show-facebook-computer-vision-tags,carpedm20/show-facebook-computer-vision-tags,3985,,JavaScript
aymericdamien,react-redux-cheatsheet,aymericdamien/react-redux-cheatsheet,3984,,
apache,clojure,apache/clojure,3984,,JavaScript
googleanalytics,ReflectionDocBlock,googleanalytics/ReflectionDocBlock,3978,,JavaScript
ngrx,TypeResolver,ngrx/TypeResolver,3977,,TypeScript
apprenticeharper,ReflectionCommon,apprenticeharper/ReflectionCommon,3976,,Python
yeasy,phpDocumentor2,yeasy/phpDocumentor2,3975,,
restic,p5.js,restic/p5.js,3970,,Go
nestjs,quill,nestjs/quill,3969,,TypeScript
golang,doorkeeper,golang/doorkeeper,3969,,Go
appbaseio,serenata-de-amor,appbaseio/serenata-de-amor,3967,,JavaScript
therecipe,mockery,therecipe/mockery,3962,,Go
aphyr,Xposed,aphyr/Xposed,3955,,
docker,XposedBridge,docker/XposedBridge,3954,,Go
openfaas,CMS,openfaas/CMS,3949,,Go
tinymce,Love,tinymce/Love,3943,,JavaScript
webdriverio,gremlin,webdriverio/gremlin,3943,,JavaScript
kiwi-bdd,ARKit-CoreLocation,kiwi-bdd/ARKit-CoreLocation,3939,,Objective-C
antirez,deepframeworks,antirez/deepframeworks,3938,,C
phonegap,apollo-client,phonegap/apollo-client,3934,,JavaScript
pytorch,purifycss,pytorch/purifycss,3931,,Python
apache,fzf,apache/fzf,3926,,Java
sahat,flyway,sahat/flyway,3922,,CSS
forter,bish,forter/bish,3920,,
Tonejs,should.js,Tonejs/should.js,3919,,JavaScript
nemoTyrant,graphhopper,nemoTyrant/graphhopper,3917,,PLSQL
kivy,redux-devtools-extension,kivy/redux-devtools-extension,3914,,Python
fastai,talk-transcripts,fastai/talk-transcripts,3910,,
black-screen,react-boilerplate,black-screen/react-boilerplate,3903,,TypeScript
facebookresearch,vapor,facebookresearch/vapor,3902,,Lua
pypa,libsass,pypa/libsass,3896,,Python
lfit,AlphaGo,lfit/AlphaGo,3894,,
facebookarchive,passenger-docker,facebookarchive/passenger-docker,3891,,PHP
fat,passenger,fat/passenger,3890,,JavaScript
Bigkoo,noVNC,Bigkoo/noVNC,3884,,Java
google,camlistore,google/camlistore,3879,,Go
errbit,smart-location-lib,errbit/smart-location-lib,3878,,Ruby
jupyterlab,Cool-iOS-Camera,jupyterlab/Cool-iOS-Camera,3878,,TypeScript
tmux-plugins,scribe,tmux-plugins/scribe,3877,,Shell
k9mail,redis-faina,k9mail/redis-faina,3875,,Java
dbader,phpsh,dbader/phpsh,3874,,Python
facebookarchive,draggable,facebookarchive/draggable,3872,,C++
urfave,liquid,urfave/liquid,3872,,Go
vcr,sarama,vcr/sarama,3869,,Ruby
edx,polaris,edx/polaris,3866,,Python
emirpasic,server-configs-nginx,emirpasic/server-configs-nginx,3857,,Go
dcodeIO,Effeckt.css,dcodeIO/Effeckt.css,3856,,JavaScript
thejameskyle,INTANG,thejameskyle/INTANG,3852,,
emacs-tw,bootstrap-datepicker,emacs-tw/bootstrap-datepicker,3849,,Emacs Lisp
zaproxy,distsys-class,zaproxy/distsys-class,3845,,Java
anbox,docker-cleanup-volumes,anbox/docker-cleanup-volumes,3843,,
Leo-g,vim,Leo-g/vim,3842,,
DenisKolodin,aui,DenisKolodin/aui,3842,,
JetBrains,yanxuan-weex-demo,JetBrains/yanxuan-weex-demo,3841,,Kotlin
listen1,resume-cli,listen1/resume-cli,3841,,
docker,origin,docker/origin,3841,,JavaScript
sparkle-project,mongo,sparkle-project/mongo,3841,,Objective-C
rspec,mongo-python-driver,rspec/mongo-python-driver,3840,,Ruby
marmelab,mongo-ruby-driver,marmelab/mongo-ruby-driver,3837,,JavaScript
kripken,vis,kripken/vis,3835,,JavaScript
evancz,neocomplete.vim,evancz/neocomplete.vim,3832,,
reactiveui,APNGKit,reactiveui/APNGKit,3827,,C#
dotnet,pdf2htmlEX,dotnet/pdf2htmlEX,3823,,C#
jquery,vim.js,jquery/vim.js,3822,,JavaScript
baconjs,pyautogui,baconjs/pyautogui,3818,,CoffeeScript
Gallopsled,showdoc,Gallopsled/showdoc,3812,,Python
houtianze,CapsNet-Tensorflow,houtianze/CapsNet-Tensorflow,3812,,Python
rlabbe,react-native-app-intro,rlabbe/react-native-app-intro,3810,,Jupyter Notebook
pagespeed,udemy-dl,pagespeed/udemy-dl,3805,,C++
cyclejs,jake,cyclejs/jake,3804,,JavaScript
amznlabs,openlayers,amznlabs/openlayers,3798,,C++
MindorksOpenSource,ranger,MindorksOpenSource/ranger,3797,,
CodisLabs,Osmand,CodisLabs/Osmand,3797,,Go
jumpserver,borg,jumpserver/borg,3797,,JavaScript
MacGapProject,fast-rcnn,MacGapProject/fast-rcnn,3795,,Objective-C
google,node-heapdump,google/node-heapdump,3794,,JavaScript
semantic-release,fastify,semantic-release/fastify,3793,,JavaScript
jspm,chromedeveditor,jspm/chromedeveditor,3793,,JavaScript
marcan,sdk,marcan/sdk,3792,,Shell
ponzu-cms,runtime,ponzu-cms/runtime,3788,,Go
OpenZeppelin,desk,OpenZeppelin/desk,3787,,JavaScript
sparanoid,tinychain,sparanoid/tinychain,3787,,CoffeeScript
square,jquery-mobile,square/jquery-mobile,3785,,Java
eddiemachado,jquery-mousewheel,eddiemachado/jquery-mousewheel,3784,,CSS
fpinscala,qunit,fpinscala/qunit,3782,,Scala
celluloid,BasePopup,celluloid/BasePopup,3776,,Ruby
cefsharp,Framework7,cefsharp/Framework7,3776,,C#
postgres,PubSubJS,postgres/PubSubJS,3775,,C
Hvass-Labs,FullPageOS,Hvass-Labs/FullPageOS,3769,,
reactos,FontAwesomeKit,reactos/FontAwesomeKit,3767,,C
rabbitmq,libgdx,rabbitmq/libgdx,3767,,Erlang
wp-cli,csslint,wp-cli/csslint,3761,,PHP
PeterDing,ServiceStack,PeterDing/ServiceStack,3754,,Python
checkstyle,ServiceStack.Redis,checkstyle/ServiceStack.Redis,3753,,Java
carpedm20,ServiceStack.OrmLite,carpedm20/ServiceStack.OrmLite,3752,,
headjs,emailjs,headjs/emailjs,3751,,JavaScript
google,Packages,google/Packages,3748,,JavaScript
AttackOnDobby,light-task-scheduler,AttackOnDobby/light-task-scheduler,3747,,
epicmaxco,courses,epicmaxco/courses,3747,,Vue
square,waifu2x-caffe,square/waifu2x-caffe,3741,,Objective-C
rovo89,Laravel-GitScrum,rovo89/Laravel-GitScrum,3738,,C++
Vedenin,twisted,Vedenin/twisted,3737,,
coreos,ROPgadget,coreos/ROPgadget,3736,,Go
yui,gosu,yui/gosu,3736,,JavaScript
square,octicons,square/octicons,3734,,Objective-C
fastly,SUI-Mobile,fastly/SUI-Mobile,3730,,HTML
commaai,morris.js,commaai/morris.js,3729,,Python
falconry,lumX,falconry/lumX,3729,,Python
driftyco,celluloid,driftyco/celluloid,3728,,JavaScript
hongyangAndroid,afterglow-theme,hongyangAndroid/afterglow-theme,3724,,Java
cinder,awesome-swift,cinder/awesome-swift,3718,,C
tensorflow,react-naive-book,tensorflow/react-naive-book,3717,,
avast-tl,ZhyCore,avast-tl/ZhyCore,3715,,
dompdf,trust,dompdf/trust,3712,,PHP
flask-restful,phpbb,flask-restful/phpbb,3711,,Python
devtools-html,pyvim,devtools-html/pyvim,3710,,JavaScript
x0rz,pymux,x0rz/pymux,3706,,
electron-userland,groovy-core,electron-userland/groovy-core,3705,,JavaScript
openai,iziModal,openai/iziModal,3700,,Python
Eloston,iziToast,Eloston/iziToast,3700,,Shell
paulmillr,NativeScript,paulmillr/NativeScript,3699,,JavaScript
reek,Mvc,reek/Mvc,3698,,JavaScript
OpenRefine,git-tfs,OpenRefine/git-tfs,3696,,Java
tmallfe,markovify,tmallfe/markovify,3694,,CSS
uber-go,FlowType.JS,uber-go/FlowType.JS,3694,,Go
h5bp,penthouse,h5bp/penthouse,3688,,CSS
ansible,ChezScheme,ansible/ChezScheme,3688,,Python
prawnpdf,openh264,prawnpdf/openh264,3687,,Ruby
node-webot,tg,node-webot/tg,3687,,JavaScript
Squirrel,fog,Squirrel/fog,3687,,C++
commonsguy,node.bcrypt.js,commonsguy/node.bcrypt.js,3683,,Java
swagger-api,bitwise,swagger-api/bitwise,3682,,JavaScript
documentationjs,sqli-labs,documentationjs/sqli-labs,3674,,JavaScript
sbt,ricochet,sbt/ricochet,3673,,Scala
haml,framework,haml/framework,3667,,Ruby
fontello,homestead,fontello/homestead,3664,,JavaScript
yinghuocho,php-debugbar,yinghuocho/php-debugbar,3654,,Python
duojs,SVGKit,duojs/SVGKit,3653,,JavaScript
elasticsearch,snownlp,elasticsearch/snownlp,3652,,Ruby
rails,gorgonia,rails/gorgonia,3652,,CoffeeScript
easy-mock,magenta,easy-mock/magenta,3649,,
angular-app,char-rnn-tensorflow,angular-app/char-rnn-tensorflow,3644,,JavaScript
anaibol,ghcjs,anaibol/ghcjs,3644,,
dropwizard,standard,dropwizard/standard,3644,,Java
marmelab,tapiriik,marmelab/tapiriik,3640,,JavaScript
anmoljagetia,i3,anmoljagetia/i3,3637,,CSS
pervognsen,vectalign,pervognsen/vectalign,3634,,
google,flowplayer,google/flowplayer,3632,,Java
gatling,FreeRDP,gatling/FreeRDP,3629,,Scala
elastic,awesome-sre,elastic/awesome-sre,3622,,Go
webpack,pybrain,webpack/pybrain,3620,,JavaScript
rack,SuperTinyIcons,rack/SuperTinyIcons,3618,,Ruby
kyleduo,GSYVideoPlayer,kyleduo/GSYVideoPlayer,3617,,Java
hshoff,tldr,hshoff/tldr,3617,,JavaScript
graphcool,pyfolio,graphcool/pyfolio,3615,,TypeScript
corkami,Kalman-and-Bayesian-Filters-in-Python,corkami/Kalman-and-Bayesian-Filters-in-Python,3615,,Assembly
bevacqua,react-lite,bevacqua/react-lite,3614,,
nothings,capistrano,nothings/capistrano,3613,,
google,supervisor,google/supervisor,3612,,Python
mobz,react-trend,mobz/react-trend,3608,,JavaScript
hongyangAndroid,intern,hongyangAndroid/intern,3607,,Java
trogdoro,hutool,trogdoro/hutool,3606,,Ruby
RPCS3,ionic,RPCS3/ionic,3600,,C++
vysheng,ionic-conference-app,vysheng/ionic-conference-app,3599,,C
KaimingHe,ionic-native,KaimingHe/ionic-native,3599,,
marcotcr,node-oauth2-server,marcotcr/node-oauth2-server,3595,,
Homebrew,faster_rcnn,Homebrew/faster_rcnn,3595,,
techGay,proxyee-down,techGay/proxyee-down,3594,,
square,conduit,square/conduit,3592,,JavaScript
loadfive,Smart-Table,loadfive/Smart-Table,3584,,JavaScript
zsh-users,lambda-view,zsh-users/lambda-view,3584,,Shell
opal,git-game,opal/git-game,3579,,Ruby
rbenv,org.quietmodem.Quiet,rbenv/org.quietmodem.Quiet,3579,,Shell
borgbackup,catarse,borgbackup/catarse,3578,,Python
angular,python-cheat-sheet,angular/python-cheat-sheet,3575,,TypeScript
valums,TheFatRat,valums/TheFatRat,3573,,
Varying-Vagrant-Vagrants,Mathics,Varying-Vagrant-Vagrants/Mathics,3572,,Shell
lihongxun945,haul,lihongxun945/haul,3571,,CSS
hongyangAndroid,awesome-malware-analysis,hongyangAndroid/awesome-malware-analysis,3569,,Java
freebsd,xflux-gui,freebsd/xflux-gui,3568,,C
kartik-v,TourGuide,kartik-v/TourGuide,3564,,JavaScript
plusjade,keras,plusjade/keras,3561,,Ruby
opendigg,fine-uploader,opendigg/fine-uploader,3560,,
GoogleChrome,Scanners-Box,GoogleChrome/Scanners-Box,3557,,HTML
WP-API,react-ga,WP-API/react-ga,3557,,PHP
nixzhu,crate,nixzhu/crate,3556,,
kaldi-asr,zeppelin-solidity,kaldi-asr/zeppelin-solidity,3556,,C++
react-dnd,CareKit,react-dnd/CareKit,3553,,JavaScript
beetbox,itpol,beetbox/itpol,3549,,Python
Dman95,InfiniteCycleViewPager,Dman95/InfiniteCycleViewPager,3548,,Python
sinonjs,NavigationTabBar,sinonjs/NavigationTabBar,3548,,JavaScript
jasperproject,easytrader,jasperproject/easytrader,3542,,Python
uber,vue-weixin,uber/vue-weixin,3542,,JavaScript
square,semaphore,square/semaphore,3541,,JavaScript
LuckSiege,stellar-core,LuckSiege/stellar-core,3539,,
jteeuwen,distroless,jteeuwen/distroless,3535,,Go
omcljs,ScrollablePanel,omcljs/ScrollablePanel,3531,,Clojure
yakyak,security-onion,yakyak/security-onion,3526,,CoffeeScript
nomad,TensorFlow-Tutorials,nomad/TensorFlow-Tutorials,3526,,Ruby
minetest,asdf,minetest/asdf,3526,,C++
rofl0r,pcap_dnsproxy,rofl0r/pcap_dnsproxy,3525,,C
zricethezav,OpenGrok,zricethezav/OpenGrok,3520,,Go
Turfjs,typestyle,Turfjs/typestyle,3520,,JavaScript
smileyborg,windows-kernel-exploits,smileyborg/windows-kernel-exploits,3518,,Objective-C
gitpoint,CppTemplateTutorial,gitpoint/CppTemplateTutorial,3516,,JavaScript
HangfireIO,Closures,HangfireIO/Closures,3507,,C#
giantray,wekan,giantray/wekan,3507,,
magit,retdec,magit/retdec,3507,,Emacs Lisp
node-schedule,letsencrypt,node-schedule/letsencrypt,3506,,JavaScript
go-ego,boulder,go-ego/boulder,3505,,Go
3b1b,acme-spec,3b1b/acme-spec,3504,,Python
bliker,hls.js,bliker/hls.js,3503,,PowerShell
fullcalendar,OpenSC2K,fullcalendar/OpenSC2K,3501,,JavaScript
msgpack,macdown,msgpack/macdown,3501,,
KeyboardFire,react,KeyboardFire/react,3500,,Python
phpbrew,joi,phpbrew/joi,3496,,PHP
cytoscape,esp8266-wiki,cytoscape/esp8266-wiki,3491,,JavaScript
facebookresearch,helm,facebookresearch/helm,3486,,C++
scala-js,dashboard,scala-js/dashboard,3484,,Scala
gzu-liyujiang,contrib,gzu-liyujiang/contrib,3483,,Java
wix,heapster,wix/heapster,3481,,Objective-C
graphite-project,algorithms,graphite-project/algorithms,3478,,JavaScript
coreos,CrookedStyleSheets,coreos/CrookedStyleSheets,3477,,Go
xoreaxeaxeax,JSONModel,xoreaxeaxeax/JSONModel,3475,,Python
hyperium,CountdownView,hyperium/CountdownView,3474,,Rust
PureLayout,rvm,PureLayout/rvm,3473,,Objective-C
aikorea,marp,aikorea/marp,3470,,
apache,jianshi,apache/jianshi,3470,,Java
HunterLarco,BlurImageView,HunterLarco/BlurImageView,3470,,CSS
PyMySQL,errors,PyMySQL/errors,3468,,Python
hawx1993,gopm,hawx1993/gopm,3466,,
pNre,slider,pNre/slider,3460,,Swift
expressjs,seckill,expressjs/seckill,3458,,JavaScript
Russell91,Hangfire,Russell91/Hangfire,3457,,Shell
sindresorhus,SuperTextView,sindresorhus/SuperTextView,3454,,JavaScript
webtorrent,lounge,webtorrent/lounge,3446,,JavaScript
ebay,echo,ebay/echo,3444,,Go
Codeception,armor,Codeception/armor,3443,,PHP
phpstan,awesome-images,phpstan/awesome-images,3441,,
keepassx,gradify,keepassx/gradify,3439,,C++
CanCanCommunity,pywonderland,CanCanCommunity/pywonderland,3438,,Ruby
Activiti,nanohttpd,Activiti/nanohttpd,3438,,Java
voltrb,ajenti,voltrb/ajenti,3435,,Ruby
facebookgo,OpenRCT2,facebookgo/OpenRCT2,3435,,Go
NickeManarin,WechatSogou,NickeManarin/WechatSogou,3433,,
flike,XX-Net,flike/XX-Net,3423,,Go
GoogleChrome,go,GoogleChrome/go,3418,,JavaScript
buildbot,WMPageController,buildbot/WMPageController,3416,,Python
google,baseAdapter,google/baseAdapter,3413,,
foru17,okhttp-utils,foru17/okhttp-utils,3413,,JavaScript
hs-web,Highlight,hs-web/Highlight,3412,,Java
1j01,AndroidChangeSkin,1j01/AndroidChangeSkin,3409,,JavaScript
chocolatey,Android_Blog_Demos,chocolatey/Android_Blog_Demos,3408,,PowerShell
fatfreecrm,zen,fatfreecrm/zen,3408,,Ruby
mortenjust,mlpack,mortenjust/mlpack,3406,,Swift
gomatcha,uWebSockets,gomatcha/uWebSockets,3405,,C++
google,activeadmin,google/activeadmin,3405,,
styleguidist,TCPDF,styleguidist/TCPDF,3404,,JavaScript
dthree,Nuitka,dthree/Nuitka,3403,,JavaScript
reactjs,apt-cyg,reactjs/apt-cyg,3401,,JavaScript
wdullaer,zulip,wdullaer/zulip,3401,,Java
angular,OpenLiveWriter,angular/OpenLiveWriter,3400,,JavaScript
rshipp,wxBot,rshipp/wxBot,3398,,
pavelgonchar,urbit,pavelgonchar/urbit,3398,,Python
chaplinjs,hao,chaplinjs/hao,3398,,CoffeeScript
NervJS,Spring-Boot-Reference-Guide,NervJS/Spring-Boot-Reference-Guide,3397,,JavaScript
SortableJS,doxygen,SortableJS/doxygen,3397,,JavaScript
avinassh,stencil,avinassh/stencil,3396,,Python
CanvasPod,quorum,CanvasPod/quorum,3394,,Objective-C
relativty,phpspider,relativty/phpspider,3388,,C++
apache,MonkeyDev,apache/MonkeyDev,3384,,C++
100apps,KJFrameForAndroid,100apps/KJFrameForAndroid,3383,,Objective-C
square,TheMVP,square/TheMVP,3381,,Java
