owner,name,fullName,numberOfStars,country,language
zzz40500,android-shapeLoadingView,zzz40500/android-shapeLoadingView,1117,cn,Java
isnowfy,snownlp,isnowfy/snownlp,1115,cn,Python
whtsky,WeRoBot,whtsky/WeRoBot,1115,cn,Python
humiaozuzu,dot-vimrc,humiaozuzu/dot-vimrc,1112,cn,VimL
lguipeng,Notes,lguipeng/Notes,1107,cn,Java
dreamhead,moco,dreamhead/moco,1105,cn,Java
coocood,freecache,coocood/freecache,1102,cn,Go
mogutt,TTServer,mogutt/TTServer,1101,cn,
houkx,android-pluginmgr,houkx/android-pluginmgr,1100,cn,Java
dodola,HotFix,dodola/HotFix,1096,cn,Java
b3log,solo,b3log/solo,1095,cn,Java
amazeui,amazeui-react,amazeui/amazeui-react,1095,cn,JavaScript
qianlifeng,Wox,qianlifeng/Wox,1090,cn,C#
bilibili,MagicaSakura,bilibili/MagicaSakura,1087,cn,Java
gzu-liyujiang,AndroidPicker,gzu-liyujiang/AndroidPicker,1087,cn,Java
geekan,scrapy-examples,geekan/scrapy-examples,1082,cn,Python
Skykai521,ECTranslation,Skykai521/ECTranslation,1076,cn,
ltebean,Live,ltebean/Live,1070,cn,Swift
pwnn,is.js,pwnn/is.js,1064,cn,
iCodesign,Potatso-iOS,iCodesign/Potatso-iOS,1063,cn,
sinaweibosdk,weibo_ios_sdk,sinaweibosdk/weibo_ios_sdk,1060,cn,HTML
XXApple,AndroidLibs,XXApple/AndroidLibs,1057,cn,
trawor,XToDo,trawor/XToDo,1056,cn,Objective-C
hzlzh,AlfredWorkflow.com,hzlzh/AlfredWorkflow.com,1055,cn,Python
mineschan,MZTimerLabel,mineschan/MZTimerLabel,1050,cn,Objective-C
zhihu,kids,zhihu/kids,1049,cn,C++
eseedo,kidscoding,eseedo/kidscoding,1049,cn,Objective-C
leeluolee,puer,leeluolee/puer,1048,cn,CoffeeScript
reeze,tipi,reeze/tipi,1047,cn,HTML
easysoft,zui,easysoft/zui,1045,cn,JavaScript
mcxiaoke,gradle-packer-plugin,mcxiaoke/gradle-packer-plugin,1036,cn,Groovy
ibireme,YYCache,ibireme/YYCache,1035,cn,Objective-C
kevinzhow,PNChart-Swift,kevinzhow/PNChart-Swift,1035,cn,Swift
Juude,droidReverse,Juude/droidReverse,1034,cn,Shell
liuling07,SimpleNews,liuling07/SimpleNews,1032,cn,Java
dsxNiubility,SXWaveAnimate,dsxNiubility/SXWaveAnimate,1031,cn,Objective-C
LuckyJayce,ViewPagerIndicator,LuckyJayce/ViewPagerIndicator,1029,cn,Java
helloqingfeng,Awsome-Front-End-learning-resource,helloqingfeng/Awsome-Front-End-learning-resource,1027,cn,
DreaminginCodeZH,MaterialColdStart,DreaminginCodeZH/MaterialColdStart,1022,cn,Shell
lixuancn,LaneWeChat,lixuancn/LaneWeChat,1020,cn,PHP
wenzhixin,multiple-select,wenzhixin/multiple-select,1020,cn,JavaScript
mmin18,AndroidDynamicLoader,mmin18/AndroidDynamicLoader,1019,cn,Java
zhuangbiaowei,learn-with-open-source,zhuangbiaowei/learn-with-open-source,1017,cn,Shell
dersoncheng,MultipleTheme,dersoncheng/MultipleTheme,1015,cn,Java
linfaxin,TransitionPlayer,linfaxin/TransitionPlayer,1012,cn,Java
liubin,promises-book,liubin/promises-book,1010,cn,JavaScript
wangmchn,WMPageController,wangmchn/WMPageController,1010,cn,Objective-C
xmuSistone,android-vertical-slide-view,xmuSistone/android-vertical-slide-view,1005,cn,Java
googollee,eviltransform,googollee/eviltransform,1005,cn,PHP
DxTT,coolMenu,DxTT/coolMenu,1005,cn,Java
1sters,material_design_zh_2,1sters/material_design_zh_2,1002,cn,
jobbole,awesome-c-cn,jobbole/awesome-c-cn,1002,cn,
yuanyan,boron,yuanyan/boron,1001,cn,JavaScript
nqdeng,7-days-nodejs,nqdeng/7-days-nodejs,1001,cn,
donglua,PhotoPicker,donglua/PhotoPicker,999,cn,Java
fengyuanchen,cropperjs,fengyuanchen/cropperjs,997,cn,JavaScript
Robot-Will,Stino,Robot-Will/Stino,996,cn,Python
MiCode,Notes,MiCode/Notes,995,cn,Java
alibaba,macaca,alibaba/macaca,992,cn,
WenchaoIOS,FSCalendar,WenchaoIOS/FSCalendar,991,cn,Objective-C
skyline75489,what-happens-when-zh_CN,skyline75489/what-happens-when-zh_CN,989,cn,
tangqi92,WaveLoadingView,tangqi92/WaveLoadingView,986,cn,Java
laruence,yaf,laruence/yaf,985,cn,C
Aufree,phphub-ios,Aufree/phphub-ios,985,cn,Objective-C
Lobos,react-ui,Lobos/react-ui,984,cn,JavaScript
adad184,MMTweenAnimation,adad184/MMTweenAnimation,983,cn,Objective-C
Jungerr,GridPasswordView,Jungerr/GridPasswordView,980,cn,Java
qdore,Mutate,qdore/Mutate,979,cn,C++
9miao,CrossApp,9miao/CrossApp,975,cn,C++
H07000223,FlycoDialog_Master,H07000223/FlycoDialog_Master,974,cn,Java
ChenYilong,CollectionViewClassifyMenu,ChenYilong/CollectionViewClassifyMenu,974,cn,Objective-C
leizongmin,js-xss,leizongmin/js-xss,973,cn,HTML
qiwsir,ITArticles,qiwsir/ITArticles,967,cn,Python
cloudwu,mptun,cloudwu/mptun,966,cn,C
leecade,ios-dev-flow,leecade/ios-dev-flow,962,cn,
ZhaoKaiQiang,KLog,ZhaoKaiQiang/KLog,954,cn,Java
top-think,think,top-think/think,951,cn,PHP
programthink,books,programthink/books,950,cn,
Qihoo360,phptrace,Qihoo360/phptrace,949,cn,C
xtaci,algorithms,xtaci/algorithms,949,cn,C++
walkor,workerman-todpole,walkor/workerman-todpole,948,cn,PHP
zensh,jsgen,zensh/jsgen,947,cn,JavaScript
sinaweibosdk,weibo_android_sdk,sinaweibosdk/weibo_android_sdk,947,cn,HTML
KevinHM,ios-good-practices-the-lastest-version,KevinHM/ios-good-practices-the-lastest-version,947,cn,
wwayne,react-native-nba-app,wwayne/react-native-nba-app,945,cn,Objective-C
ideawu,icomet,ideawu/icomet,942,cn,C
jiji262,Bootstrap_Metro_Dashboard,jiji262/Bootstrap_Metro_Dashboard,940,cn,HTML
Finb,V2ex-Swift,Finb/V2ex-Swift,939,cn,Swift
Huxpro,huxpro.github.io,Huxpro/huxpro.github.io,938,cn,HTML
desmond1121,Android-Ptr-Comparison,desmond1121/Android-Ptr-Comparison,938,cn,HTML
panteng,wechat-h5-boilerplate,panteng/wechat-h5-boilerplate,937,cn,JavaScript
kymjs,RxVolley,kymjs/RxVolley,929,cn,Java
alibaba,freeline,alibaba/freeline,928,cn,
mengskysama,shadowsocks,mengskysama/shadowsocks,927,cn,
DIYgod,APlayer,DIYgod/APlayer,927,cn,HTML
lincanbin,Carbon-Forum,lincanbin/Carbon-Forum,923,cn,PHP
ximan,dropload,ximan/dropload,920,cn,JavaScript
dodola,RocooFix,dodola/RocooFix,919,cn,
l123456789jy,Lazy,l123456789jy/Lazy,919,cn,Java
FX-Max,Point-of-Android,FX-Max/Point-of-Android,918,cn,
answer-huang,dSYMTools,answer-huang/dSYMTools,918,cn,C
maoruibin,TranslateApp,maoruibin/TranslateApp,909,cn,
bingoogolapple,BGABanner-Android,bingoogolapple/BGABanner-Android,906,cn,Java
oubowu,OuNews,oubowu/OuNews,906,cn,Java
LuckyJayce,MVCHelper,LuckyJayce/MVCHelper,906,cn,Java
michaelliao,awesome-python-webapp,michaelliao/awesome-python-webapp,900,cn,
greatghoul,remote-working,greatghoul/remote-working,898,cn,
imwilsonxu,fbone,imwilsonxu/fbone,894,cn,Python
hangyan,docker-resources,hangyan/docker-resources,894,cn,
nacker,LZEasemob3,nacker/LZEasemob3,894,cn,Objective-C
wingjay,BlurImageView,wingjay/BlurImageView,893,cn,Java
EasyDarwin,EasyDarwin,EasyDarwin/EasyDarwin,893,cn,C++
zhengxiaopeng,android-dev-bookmarks,zhengxiaopeng/android-dev-bookmarks,887,cn,HTML
Trinea,android-demo,Trinea/android-demo,886,cn,Java
joyoyao,superCleanMaster,joyoyao/superCleanMaster,885,cn,Java
Yggdroot,indentLine,Yggdroot/indentLine,879,cn,VimL
hyper-carrot,go_command_tutorial,hyper-carrot/go_command_tutorial,878,cn,
wang-bin,QtAV,wang-bin/QtAV,877,cn,C++
mychoices,Jgraph,mychoices/Jgraph,874,cn,Java
andyxialm,SmoothCheckBox,andyxialm/SmoothCheckBox,873,cn,Java
Naituw,WBWebViewConsole,Naituw/WBWebViewConsole,873,cn,Objective-C
john990,WaveView,john990/WaveView,872,cn,Java
wenmingvs,WeiBo,wenmingvs/WeiBo,871,cn,Java
lsjwzh,MaterialLoadingProgressBar,lsjwzh/MaterialLoadingProgressBar,869,cn,Java
motianhuo,VCameraDemo,motianhuo/VCameraDemo,868,cn,Java
wintercn,dog-fucked-zhihu,wintercn/dog-fucked-zhihu,867,cn,CSS
code4craft,netty-learning,code4craft/netty-learning,865,cn,Java
DreaminginCodeZH,MaterialProgressBar,DreaminginCodeZH/MaterialProgressBar,863,cn,Java
drduan,minggeJS,drduan/minggeJS,861,cn,JavaScript
Huohua,HHRouter,Huohua/HHRouter,861,cn,Objective-C
TBXark,TKRubberIndicator,TBXark/TKRubberIndicator,858,cn,Swift
qdrzwd,VideoRecorder,qdrzwd/VideoRecorder,856,cn,Java
daCapricorn,ArcMenu,daCapricorn/ArcMenu,853,cn,Java
breakwa11,shadowsocks-csharp,breakwa11/shadowsocks-csharp,852,cn,C#
tangqi92,BuildingBlocks,tangqi92/BuildingBlocks,852,cn,Java
itouch2,PhotoTweaks,itouch2/PhotoTweaks,851,cn,Objective-C
ethantw,Han,ethantw/Han,849,cn,CSS
leancloud,ChatKit-OC,leancloud/ChatKit-OC,848,cn,Objective-C
bboyfeiyu,AndroidEventBus,bboyfeiyu/AndroidEventBus,848,cn,Java
walu,phpbook,walu/phpbook,846,cn,
attentiveness,reading,attentiveness/reading,845,cn,JavaScript
jiangmiao,auto-pairs,jiangmiao/auto-pairs,844,cn,VimL
think2011,LocalResizeIMG,think2011/LocalResizeIMG,844,cn,JavaScript
w446108264,XhsWelcomeAnim,w446108264/XhsWelcomeAnim,841,cn,Java
mogutt,TTAndroidClient,mogutt/TTAndroidClient,841,cn,
justjavac,awesome-awesomeness-zh_CN,justjavac/awesome-awesomeness-zh_CN,841,cn,JavaScript
sofish,wechat.js,sofish/wechat.js,841,cn,JavaScript
PaperAirplane-Dev-Team,BlackLight,PaperAirplane-Dev-Team/BlackLight,839,cn,Java
xiepeijie,SwipeCardView,xiepeijie/SwipeCardView,837,cn,
ming1016,study,ming1016/study,836,cn,
fex-team,http2-spec,fex-team/http2-spec,836,cn,XSLT
diwu,LeetCode-Solutions-in-Swift,diwu/LeetCode-Solutions-in-Swift,833,cn,Swift
Rogero0o,GifLoadingView,Rogero0o/GifLoadingView,833,cn,
tyzlmjj,PagerBottomTabStrip,tyzlmjj/PagerBottomTabStrip,823,cn,Java
Nightonke,CoCoin,Nightonke/CoCoin,818,cn,Java
jingle1267,android-utils,jingle1267/android-utils,818,cn,Java
gaosboy,iOSSF,gaosboy/iOSSF,817,cn,Objective-C
phodal,designiot,phodal/designiot,815,cn,HTML
chineking,cola,chineking/cola,812,cn,Python
xiongwei-git,AndroidVideoPlayer,xiongwei-git/AndroidVideoPlayer,811,cn,Java
zmmbreeze,lining.js,zmmbreeze/lining.js,810,cn,JavaScript
fengjundev,Android-Skin-Loader,fengjundev/Android-Skin-Loader,809,cn,Java
HeZaiJin,SlantedTextView,HeZaiJin/SlantedTextView,806,cn,
seedante,CardAnimation,seedante/CardAnimation,802,cn,Swift
netease-youdao,hex,netease-youdao/hex,802,cn,C++
jagt,clumsy,jagt/clumsy,800,cn,C
xinyu198736,js2image,xinyu198736/js2image,800,cn,JavaScript
hanks-zyh,SmallBang,hanks-zyh/SmallBang,794,cn,Java
android-cn,android-open-project-demo,android-cn/android-open-project-demo,794,cn,Java
PizzaLiu,PHP-FIG,PizzaLiu/PHP-FIG,793,cn,
oikomi,FishChatServer,oikomi/FishChatServer,793,cn,Go
mzule,ActivityRouter,mzule/ActivityRouter,792,cn,Java
wingjay,android-open-source-project-cracking,wingjay/android-open-source-project-cracking,789,cn,
yangyangwithgnu,the_new_world_linux,yangyangwithgnu/the_new_world_linux,788,cn,CSS
sd6352051,NiftyNotification,sd6352051/NiftyNotification,785,cn,Java
Aspsine,SwipeToLoadLayout,Aspsine/SwipeToLoadLayout,784,cn,Java
fundon,vue-admin,fundon/vue-admin,784,cn,Vue
GavinFoo,elasticsearch-definitive-guide,GavinFoo/elasticsearch-definitive-guide,784,cn,HTML
bingoogolapple,BGAQRCode-Android,bingoogolapple/BGAQRCode-Android,782,cn,Java
Naoki2015,CircleDemo,Naoki2015/CircleDemo,782,cn,Java
z56402344,BaseAnimation,z56402344/BaseAnimation,781,cn,Java
chukong,cocos-docs,chukong/cocos-docs,779,cn,HTML
leanote,desktop-app,leanote/desktop-app,776,cn,JavaScript
sshwsfc,django-xadmin,sshwsfc/django-xadmin,775,cn,Python
HIT-Alibaba,interview,HIT-Alibaba/interview,775,cn,Shell
ColorfulCat,AndroidGuide,ColorfulCat/AndroidGuide,775,cn,
aisuhua,restful-api-design-references,aisuhua/restful-api-design-references,774,cn,
zhuchaowe,EasyIOS,zhuchaowe/EasyIOS,773,cn,Objective-C
zmywly8866,Worth-Reading-the-Android-technical-articles,zmywly8866/Worth-Reading-the-Android-technical-articles,771,cn,
CycloneAxe,phphub-android,CycloneAxe/phphub-android,771,cn,Java
casatwy,RTNetworking,casatwy/RTNetworking,768,cn,Objective-C
lifesinger,blog,lifesinger/blog,765,cn,HTML
qfish,XActivatePowerMode,qfish/XActivatePowerMode,765,cn,Objective-C
ZhongTaoTian,SmallDay,ZhongTaoTian/SmallDay,765,cn,Objective-C
wenmingvs,NotifyUtil,wenmingvs/NotifyUtil,764,cn,Java
gotgit,gotgithub,gotgit/gotgithub,764,cn,Python
eteplus,vue-sui-demo,eteplus/vue-sui-demo,763,cn,CSS
LiuGuangQiang,SwipeBack,LiuGuangQiang/SwipeBack,762,cn,Java
XMFE-TEAM,TransitionPlayer,XMFE-TEAM/TransitionPlayer,762,cn,Java
casatwy,HandyAutoLayout,casatwy/HandyAutoLayout,761,cn,Objective-C
top-think,thinkphp,top-think/thinkphp,760,cn,PHP
reactjs-cn,react-docs,reactjs-cn/react-docs,760,cn,JavaScript
Qihoo360,QConf,Qihoo360/QConf,759,cn,C++
LiteSuits,android-lite-orm,LiteSuits/android-lite-orm,759,cn,Java
ftao,vpn-deploy-playbook,ftao/vpn-deploy-playbook,758,cn,Shell
wufeifei,grw,wufeifei/grw,756,cn,JavaScript
jikeytang,front-end-collect,jikeytang/front-end-collect,756,cn,JavaScript
MiCode,FileExplorer,MiCode/FileExplorer,755,cn,Java
kalcaddle,KODExplorer,kalcaddle/KODExplorer,754,cn,PHP
yuanyan,halogen,yuanyan/halogen,753,cn,JavaScript
liuzhiyi1992,ZYThumbnailTableView,liuzhiyi1992/ZYThumbnailTableView,752,cn,
kissjs,node-mongoskin,kissjs/node-mongoskin,752,cn,JavaScript
doyoe,css-handbook,doyoe/css-handbook,750,cn,HTML
fex-team,GMU,fex-team/GMU,749,cn,JavaScript
lzyy,iOS-Developer-Interview-Questions,lzyy/iOS-Developer-Interview-Questions,748,cn,
Piasy,RxAndroidAudio,Piasy/RxAndroidAudio,746,cn,
cyanzhong,xTextHandler,cyanzhong/xTextHandler,746,cn,
okoala,vue-antd,okoala/vue-antd,744,cn,CSS
LuckyJayce,LargeImage,LuckyJayce/LargeImage,742,cn,Java
nutzam,nutz,nutzam/nutz,741,cn,Java
iwgang,CountdownView,iwgang/CountdownView,739,cn,Java
EvilCult,Video-Downloader,EvilCult/Video-Downloader,738,cn,Python
JohnLui,Pitaya,JohnLui/Pitaya,737,cn,Swift
fex-team,interview-questions,fex-team/interview-questions,737,cn,
JeasonWong,BezierLoadingView,JeasonWong/BezierLoadingView,736,cn,
ElemeFE,element,ElemeFE/element,736,cn,
Maxwin-z,XListView-Android,Maxwin-z/XListView-Android,735,cn,Java
loopeer,CardStackView,loopeer/CardStackView,735,cn,
drakeet,SmsCodeHelper,drakeet/SmsCodeHelper,732,cn,Java
yankai-victor,Loading,yankai-victor/Loading,732,cn,Java
hu17889,go_spider,hu17889/go_spider,732,cn,Go
Juude,Awesome-Android-Architecture,Juude/Awesome-Android-Architecture,732,cn,
bboyfeiyu,Colorful,bboyfeiyu/Colorful,727,cn,Java
iMoreApps,ffmpeg-avplayer-for-ios,iMoreApps/ffmpeg-avplayer-for-ios,727,cn,Objective-C
bboyfeiyu,iOS-tech-frontier,bboyfeiyu/iOS-tech-frontier,726,cn,
SequoiaDB,SequoiaDB,SequoiaDB/SequoiaDB,726,cn,C++
liuwons,wxBot,liuwons/wxBot,726,cn,
kafan15536900,ADfree-Player-Offline,kafan15536900/ADfree-Player-Offline,724,cn,JavaScript
winlinvip,simple-rtmp-server,winlinvip/simple-rtmp-server,722,cn,
hoosin,mobile-web-favorites,hoosin/mobile-web-favorites,718,cn,
hackerzhou,Love,hackerzhou/Love,717,cn,JavaScript
weixin,tmt-workflow,weixin/tmt-workflow,717,cn,CSS
ZhangBohan,http-api-design-ZH_CN,ZhangBohan/http-api-design-ZH_CN,716,cn,HTML
bang590,JSPatchConvertor,bang590/JSPatchConvertor,715,cn,JavaScript
onestraw,ebook,onestraw/ebook,713,cn,
kymjs,EmojiChat,kymjs/EmojiChat,713,cn,Java
phodal,growth-in-action,phodal/growth-in-action,712,cn,HTML
ltebean,LTInfiniteScrollView,ltebean/LTInfiniteScrollView,712,cn,Objective-C
Leask,Flora_Pac,Leask/Flora_Pac,710,cn,JavaScript
LiteSuits,android-lite-http,LiteSuits/android-lite-http,710,cn,Java
rime,squirrel,rime/squirrel,709,cn,Objective-C
jarlen,PhotoEditDemo,jarlen/PhotoEditDemo,708,cn,Java
Nightonke,BlurLockView,Nightonke/BlurLockView,707,cn,
Glow-Inc,GLCalendarView,Glow-Inc/GLCalendarView,707,cn,Objective-C
mrmrs,pesticide,mrmrs/pesticide,707,cn,CSS
MakeZL,ZLPhotoLib,MakeZL/ZLPhotoLib,707,cn,Objective-C
Gracker,Rss-IT,Gracker/Rss-IT,706,cn,
truebit,xUnique,truebit/xUnique,705,cn,Python
Rano1,TopNews,Rano1/TopNews,702,cn,Java
wsdjeg,DotFiles,wsdjeg/DotFiles,700,cn,VimL
dieforfree,qart4j,dieforfree/qart4j,700,cn,
nareix,mama-hd,nareix/mama-hd,699,cn,
yinqiwen,ardb,yinqiwen/ardb,699,cn,C++
jobbole,awesome-mysql-cn,jobbole/awesome-mysql-cn,698,cn,
wenzhixin,bootstrap-table-examples,wenzhixin/bootstrap-table-examples,697,cn,HTML
leichunfeng,WXTabBarController,leichunfeng/WXTabBarController,696,cn,Objective-C
mogutt,TTiOSClient,mogutt/TTiOSClient,696,cn,
MaxZhang,maxzhang.github.com,MaxZhang/maxzhang.github.com,696,cn,JavaScript
sbilly,awesome-security,sbilly/awesome-security,696,cn,
ch11ng,exwm,ch11ng/exwm,694,cn,Emacs Lisp
ming1016,RSSRead,ming1016/RSSRead,691,cn,Objective-C
SergioChan,SCTrelloNavigation,SergioChan/SCTrelloNavigation,688,cn,Objective-C
devcxm,iOS-Images-Extractor,devcxm/iOS-Images-Extractor,687,cn,Objective-C
Wl201314,MJianshu,Wl201314/MJianshu,685,cn,Swift
7sDream,zhihu-py3,7sDream/zhihu-py3,682,cn,HTML
WildDylan,appleSample,WildDylan/appleSample,681,cn,Objective-C
